,popgrowthregpred1620
2326,0.011494791029527569
2327,0.010335394551278628
2328,0.017948265882537718
2329,0.010196080423403066
2330,0.017658894230279464
2331,0.025474056289586725
2332,0.008893636225029651
2333,0.007894667245930964
2334,0.014566569135839032
2335,0.005130269757687519
2336,0.007670997468247351
2337,0.008016750539823342
2338,0.01648367672601195
2339,0.0087064377464555
2340,0.022511322546699644
2341,0.004865323633959392
2342,0.019248536290045082
2343,0.013238800319341305
2344,0.006875068864468073
2345,0.009366514426892417
2346,0.0063216095558662234
2347,0.014294154939498371
2348,0.017289753685865186
2349,0.025243595919315968
2350,-0.000990216689193786
2351,0.007480117672052949
2352,0.009792560083748129
2353,0.005482989102391617
2354,-0.00172244361700872
2355,0.005807926842267215
2356,0.010027723073256431
2357,0.015162402328481149
2358,0.008056447203900837
2359,0.014831506789523247
2360,0.008858956425168292
2361,-0.0004559670337376434
2362,0.004476875122992371
2363,0.009506993084441374
2364,0.00875823648134718
2365,0.013071345011694045
2366,0.016328487978879834
2367,0.0067859843560631634
2368,0.009920744182845758
2369,0.021419830430384583
2370,0.015240622208744658
2371,0.006582962286757118
2372,0.0101125025182574
2373,0.007140588535722228
2374,0.011353059229544302
2375,0.01438418434893984
2376,0.00405700112841547
2377,0.007504630668609143
2378,0.0038859203227140037
2379,0.01946088622070412
2380,0.010332787812828037
2381,0.014284665918252849
2382,0.014295738656203618
2383,0.01818237568258513
2384,0.006536390950131652
2385,0.007506346787350447
2386,0.018573363478381445
2387,0.008946962815482337
2388,0.014617515383345922
2389,0.005741732216495962
2390,0.004496602615864723
2391,0.020680811888353214
2392,0.0187630248535238
2393,0.008761879714510272
2394,0.014190945326991257
2395,0.006719322512810178
2396,0.006225092359344006
2397,-0.000944237438741345
2398,-0.003755831526958511
2399,-0.004562692669996866
2400,-0.0029113035157903
2401,0.02948717663303545
2402,0.013416898689575065
2403,0.019378760828736217
2404,0.011787260125514473
2405,0.0010583540518052039
2406,0.021388599131612465
2407,-0.001926948142556697
2408,0.0008857668367159546
2409,0.010164626774301867
2410,0.0018462549059808733
2411,-0.006550799088147052
2412,0.0031980798817058975
2413,0.02656109930333267
2414,-0.0022640466384868814
2415,0.006608851905281556
2416,0.009450855957404237
2417,0.004013080500065926
2418,0.004308148322885814
2419,0.00365835194366117
2420,0.020150566646900656
2421,0.010587196085411268
2422,0.014264033462529765
2423,-0.0006944502687264942
2424,-0.0033175283379218734
2425,0.007202141456713139
2426,-0.0030208689560910877
2427,0.00011108983467161409
2428,0.015270708616591196
2429,-0.003052866537953943
2430,0.006940237095887779
2431,0.0014429452388005641
2432,0.007663590776024648
2433,0.016248029108262025
2434,0.018358713703105427
2435,0.00843139185621754
2436,0.002952628375913795
2437,6.416547704948869e-05
2438,0.008520817092629696
2439,-0.006704307355778456
2440,0.0029291996197649776
2441,0.00022219685727174144
2442,0.0009574491658777645
2443,-0.001302770055488861
2444,0.008699750579069472
2445,0.005514668276419712
2446,0.012035782349490381
2447,0.008537665162504456
2448,0.020421765307898864
2449,0.0016268050572475934
2450,0.006658571045228219
2451,0.006231112970249928
2452,0.02637141837317026
2453,0.017118464754631055
2454,-0.0007673247343979049
