,entmun,xpop16,ypop16,ptot15cum,xpop16m3,xpop16m2,xpop16m1,xpop160,xpop161,xpop162,xpop163,ypop16m3,ypop16m2,ypop16m1,ypop160,ypop161,ypop162,ypop163,cum16pm3,cum16pm2,cum16pm1,cum16p0,cum16p1,cum16p2,cum16p3
286,10006,8.686236935444821,1.3578291131489595,4310915,0.8603420195439739,0.8623778501628665,0.863599348534202,0.8640065146579805,0.865228013029316,0.86685667752443,0.868485342019544,0.7842019543973942,0.7927524429967426,0.7968241042345277,0.8037459283387622,0.8098534201954397,0.8159609120521173,0.8204397394136808,0.42956026058631924,0.42956026058631924,0.42956026058631924,0.42956026058631924,0.42996742671009774,0.42996742671009774,0.42996742671009774
287,10007,12.813368522539895,-0.948422067775061,67733313,0.9079804560260586,0.9083876221498371,0.9083876221498371,0.9083876221498371,0.9104234527687296,0.9104234527687296,0.9104234527687296,0.13640065146579805,0.16164495114006514,0.18851791530944625,0.21498371335504887,0.24674267100977199,0.26465798045602607,0.28623778501628666,0.9702768729641694,0.9702768729641694,0.9702768729641694,0.9702768729641694,0.9706840390879479,0.9706840390879479,0.9706840390879479
288,10008,-2.939940418805289,1.805827026073479,20094785,0.49063517915309446,0.4947068403908795,0.4971498371335505,0.4987785016286645,0.502442996742671,0.506514657980456,0.5085504885993485,0.8403908794788274,0.8469055374592834,0.8538273615635179,0.8570846905537459,0.8619706840390879,0.8672638436482085,0.870928338762215,0.7552931596091205,0.7552931596091205,0.7552931596091205,0.7552931596091205,0.755700325732899,0.755700325732899,0.755700325732899
289,10009,16.42892726524414,0.8040052972797744,4161347,0.9328175895765473,0.9332247557003257,0.9336319218241043,0.9344462540716613,0.9348534201954397,0.9352605863192183,0.9352605863192183,0.6832247557003257,0.6954397394136808,0.7076547231270358,0.7174267100977199,0.7284201954397395,0.7341205211726385,0.742671009771987,0.4234527687296417,0.4234527687296417,0.4234527687296417,0.4234527687296417,0.4238599348534202,0.4238599348534202,0.4238599348534202
290,10010,9.982148865658749,2.6279299522061863,1060974,0.8811074918566775,0.881514657980456,0.881514657980456,0.8827361563517915,0.8843648208469055,0.8851791530944625,0.8851791530944625,0.9165309446254072,0.9181596091205212,0.9226384364820847,0.9258957654723127,0.9271172638436482,0.9299674267100977,0.9336319218241043,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2280130293159609,0.2284201954397394,0.2284201954397394,0.2284201954397394
291,10011,1.976821019516715,5.447269717002399,1561771,0.7284201954397395,0.7304560260586319,0.7320846905537459,0.7341205211726385,0.7369706840390879,0.7390065146579805,0.740228013029316,0.9963355048859935,0.996742671009772,0.996742671009772,0.996742671009772,0.9971498371335505,0.9971498371335505,0.9971498371335505,0.2752442996742671,0.2752442996742671,0.2752442996742671,0.2752442996742671,0.2756514657980456,0.2756514657980456,0.2756514657980456
292,10012,10.959040297593253,-0.7389469795316306,51278576,0.8937296416938111,0.8937296416938111,0.8941368078175895,0.8941368078175895,0.8953583061889251,0.8953583061889251,0.8961726384364821,0.2504071661237785,0.2695439739413681,0.2919381107491857,0.3114820846905538,0.3310260586319218,0.3493485342019544,0.36441368078175895,0.9401465798045603,0.9401465798045603,0.9401465798045603,0.9401465798045603,0.9405537459283387,0.9405537459283387,0.9405537459283387
293,10013,6.36512772410644,0.4052477353471997,15068555,0.8289902280130294,0.8289902280130294,0.8298045602605864,0.8298045602605864,0.8310260586319218,0.8314332247557004,0.8318403908794788,0.5973127035830619,0.6103420195439739,0.6213355048859935,0.6302931596091205,0.6416938110749185,0.6510586319218241,0.6600162866449512,0.6877035830618893,0.6877035830618893,0.6877035830618893,0.6877035830618893,0.6881107491856677,0.6881107491856677,0.6881107491856677
294,10014,-5.998489866435637,-0.8208301389775997,22379638,0.251628664495114,0.25692182410423453,0.26017915309446255,0.26384364820846906,0.2687296416938111,0.2719869706840391,0.2760586319218241,0.2015472312703583,0.23289902280130292,0.25936482084690554,0.27931596091205213,0.3004885993485342,0.31881107491856675,0.33754071661237783,0.7801302931596091,0.7801302931596091,0.7801302931596091,0.7801302931596091,0.7805374592833876,0.7805374592833876,0.7805374592833876
295,10015,0.44706574539529986,1.5302778550813265,6181749,0.6754885993485342,0.6771172638436482,0.6795602605863192,0.6824104234527687,0.6856677524429967,0.6868892508143323,0.6881107491856677,0.8078175895765473,0.8127035830618893,0.8184039087947883,0.8224755700325733,0.8293973941368078,0.8363192182410424,0.8432410423452769,0.4947068403908795,0.4947068403908795,0.4947068403908795,0.4947068403908795,0.495114006514658,0.495114006514658,0.495114006514658
