,popgrowthregpred
1217,-0.006213038215344177
1218,-0.009540675284588112
1219,-0.006027490173820391
1220,-0.006913414954110789
1221,-0.010273700715943922
1222,0.00198397463574987
1223,-4.455797736818864e-05
1224,0.01787540776615509
1225,-0.009774663624631131
1226,0.010354131893449825
1227,-0.009482995519297517
1228,-0.0011483753865257794
1229,0.011477827461165702
1230,-0.003974789682727136
1231,0.00998822566966682
1232,-0.005456643017613717
1233,-0.0036170589558652323
1234,-0.005707111581787035
1235,-0.006902815751696128
1236,-0.009167546078814807
1237,-0.006817899308636207
1238,-0.006873192523637373
1239,0.0072074554806919894
1240,-0.0040981166443044776
1241,-0.00012560691221520529
1242,-0.008674192595674046
1243,-0.008720200309982513
1244,-0.002324229153422811
1245,0.0118844287304721
1246,0.003286350107907356
1247,-0.009171590767517078
1248,-0.008369566049079645
1249,-0.00213442280587409
1250,-0.003565183890419615
1251,-0.0048462832847335595
1252,-0.003408710910425444
1253,-0.01153910578792191
1254,-0.008394178707628689
1255,-0.009105810065220005
1256,-0.003199480138571514
1257,-0.002255824292277528
1258,0.01005886369170112
1259,-0.009554697611485023
1260,-0.001627660173927118
1261,-0.0068085541689499015
1262,0.007883546577694094
1263,0.010245942635967061
1264,-0.010389073349801395
1265,-0.009310766752377608
1266,0.001981000260297547
1267,-0.009829066118852056
1268,-0.005834004230947045
1269,0.006118369566965321
1270,-0.0015279261373851172
1271,-0.006224910344919466
1272,0.01166823921373147
1273,-0.01211848909563276
1274,0.011315611984760336
1275,0.011607357296871429
1276,-0.001503869397325382
1277,-0.0015897991687455696
1278,-0.010863738322374115
1279,-0.007409441480819043
1280,-0.011013316270800193
1281,-0.0019011900946814075
1282,-0.0035078731747609257
1283,-0.0005198261681144675
1284,-0.012982160772886693
1285,-0.007563033296425869
1286,-0.00915534411629841
1287,-0.0076595500918234015
1288,-0.0029353274666866535
1289,-0.004612233703969379
1290,0.017860331170851836
1291,0.012340193346548093
1292,0.005596827364690131
1293,-0.009445248547340142
1294,-0.006131060231841626
1295,0.01246196272528578
1296,-0.006680253100111888
1297,0.00918186854312046
1298,-0.005293152630006507
1299,-0.0009468787781729615
1300,-0.007068458007134577
1301,-0.01154107714181323
1302,0.005446228329105981
1303,-0.003226510647625039
1304,0.011190020784261958
1305,0.0022987708462675034
1306,0.01160369116672158
1307,0.012435599105174451
1308,-0.009751181619987587
1309,0.011567715996627178
1310,-0.009244528081165904
1311,-0.0019357105513277872
1312,-0.00764020226374732
1313,-0.009205125165452837
1314,-0.009369484350925068
1315,0.013760868091658614
1316,-0.006766163475078102
1317,-0.009653442515061925
1318,-0.009376412928138199
1319,-0.009964439259726197
1320,-0.002412970915507674
1321,0.011593360154832987
1322,0.012009255667996353
1323,-0.0014661558833160612
1324,0.012144149520420335
1325,-0.0019703957625737643
1326,-0.009032708345243043
1327,-0.004078421531847782
1328,-0.007554861634945329
1329,-0.012829571779548627
1330,0.002303679537162823
1331,0.008647617915177866
1332,-0.006713368686813936
1333,-0.008433646359619521
1334,-0.0025904259088097834
1335,0.01785765066292524
1336,0.0019096734102665614
1337,-0.008186481174537609
1338,-0.011278876821547467
1339,0.021687792350131213
1340,-0.005477850985694618
1341,-0.003081143322485435
1342,-0.003673270281322685
1343,-0.004073280737365153
1344,-0.0020868820021660963
1345,0.004349866478884403
1346,-0.00431400158068904
1347,0.01802736318191218
1348,-0.00479127330408543
1349,-0.00550999764166149
1350,-0.00676749225992013
1351,-0.011634324781199246
1352,-0.009862708525773244
1353,0.0004986844835752702
1354,-0.009552502112706184
1355,-0.005815404979100774
1356,-0.003957239601527719
1357,0.0013456846418060144
1358,-0.006679124095528354
1359,-0.007168065891173244
1360,-0.004049612809126565
1361,0.011926619461984636
1362,-0.010054785133055716
1363,0.0008714913869161785
1364,-0.0010903745136438758
1365,-0.005199586494678614
1366,-0.00314603048639229
1367,-0.011078338151196517
1368,-0.0078799300659382
1369,-0.005924181485328251
1370,-0.010703641059010435
1371,-0.008378798045637048
1372,0.01868293484222581
1373,-0.00988756547077748
1374,0.010725969219406743
1375,-0.0024598777270045695
1376,-0.005466460002243145
1377,-0.0017305983957460612
1378,0.001115436845982521
1379,-0.009265095635538536
1380,-0.010734454985247955
1381,0.0035530763006954504
1382,0.01702323779759424
1383,0.010044012644192435
1384,-0.00080649243792424
1385,-0.006952494779968651
1386,-0.008964494001661915
1387,0.016559538892914543
1388,-0.0026427038437515267
1389,0.007890631021293186
1390,0.001527041961085899
1391,-0.0030714683289071103
1392,-0.008657171519049626
1393,-0.0022482340691271497
1394,0.012660230304830928
1395,0.0017832651438527115
1396,0.017123003139634684
1397,-0.0025506107150934307
1398,0.012880696019764638
1399,-0.008399587986854128
1400,0.004364750760742041
1401,-0.009715913844821652
1402,-0.002481872690885073
1403,0.012098432902080626
1404,0.0143491955553098
1405,-0.010540733324935719
1406,0.018506024615805482
1407,-0.0028277819078133164
1408,-0.009593907754871265
1409,-0.0022596236984147
1410,0.013955769287575415
1411,0.007326552052519886
1412,-0.0008670813576227606
1413,-0.01145862856483362
1414,0.009465461277832153
1415,0.012253808174184599
1416,-0.010301284612030745
1417,-0.00414810967952436
1418,0.0042507969208696855
1419,-0.010471181527025138
1420,-0.013136788804950618
1421,-0.0019169388333218549
1422,-0.002060673521842247
1423,0.009871619905831413
1424,0.012499366025698313
1425,-0.004112723576730386
1426,-0.006476965747934748
1427,0.028609475630740986
1428,-0.0036905200881141497
1429,-0.009223160674672824
1430,-0.0029073487455678836
1431,-0.003985898300011177
1432,-0.00245715778484713
1433,-0.007698049368062224
1434,0.011747499227678091
1435,-0.008709157619567146
1436,0.011351642834970376
1437,-0.0065386880230737755
1438,0.012178550572944808
1439,-0.013364202126350741
1440,-0.010147192156466301
1441,-0.010257528328217878
1442,-0.008374712494938114
1443,-0.0038543692537126393
1444,0.005154128174728507
1445,-0.002301589669092436
1446,-0.0010413633617939017
1447,0.011012311392283746
1448,-0.011687419429358564
1449,0.00325436184944828
1450,0.004151102090961369
1451,-0.0030673248479864638
1452,-0.001877844881087823
1453,-0.004516915038712435
1454,-0.003947850293919631
1455,-0.008622246136682192
1456,0.0027396274188267048
1457,-0.001988755328107281
1458,-0.009897556498454597
1459,0.0004574003432487896
1460,-0.011794922816047224
1461,-0.01766719189034202
1462,-0.0035251791372555713
1463,0.010504270393162264
1464,0.012159422435017924
1465,0.010637053618314116
1466,0.00780443761851333
1467,-0.001119525261078858
1468,-0.010159300536849237
1469,0.0022439145064953258
1470,-0.008875375816793247
1471,-0.003775561544880484
1472,0.00338083487872172
1473,-0.009562454635630161
1474,-0.005165482140679563
1475,-0.007853968476187387
1476,-0.009154317985908713
1477,-0.009408357520711183
1478,-0.005684891923536298
1479,0.011678949961881544
1480,0.014354794990836865
1481,0.0010517958228975942
1482,-0.005371552463330057
1483,-0.003630932751249949
1484,-0.006334394453006953
1485,-0.010565404529729037
1486,-0.00370059370353848
1487,-0.0055980014850540395
1488,-4.36272737570225e-05
1489,-0.006148784239709413
1490,-0.010873118029871487
1491,-0.0044913722058222685
1492,-0.002240247043086475
1493,-0.008101441429076543
1494,-0.0017923491723923824
1495,0.006285347544380923
1496,0.004289380680116851
1497,0.009819650585921364
1498,-0.009502498013401759
1499,-0.0009877311193314546
1500,-0.00871233115444537
1501,-0.004602117840598989
1502,0.01368513881073469
1503,-0.008635799214373607
1504,0.00031287682504627166
1505,-0.006153089800039566
1506,0.010891593421111125
1507,-0.011368628282333154
1508,-0.004379628844344704
1509,-0.00665158987704809
1510,0.012089498052932888
1511,-0.006617003687443984
1512,0.013412103405677665
1513,0.0013932972894918883
1514,-0.005725493838482219
1515,-0.010792341607345374
1516,0.001627927846555805
1517,0.0017036386807650415
1518,-0.013498436511530786
1519,-0.009008171644792779
1520,-0.0065089558298622825
1521,-0.010297002922284889
1522,0.012673432452721999
1523,0.011738233926044549
1524,-0.002273472062506618
1525,-0.008853865248715904
1526,-0.007898588341349095
1527,0.0035842177677570725
1528,0.0038420056361013746
1529,-0.005748350695037164
1530,-0.00576103001012019
1531,0.000538679578383802
1532,-0.001267505497657698
1533,-0.012813891227018696
1534,0.00037932285798091084
1535,-0.010001014981958468
1536,0.005869619507692571
1537,0.014442236846359726
1538,-0.00612668259002462
1539,-0.008752116771396435
1540,-0.000137797796058266
1541,-0.006971934938077393
1542,0.014228972202900127
1543,0.0049004887696602875
1544,-0.008522076369339715
1545,-0.005112559302594758
1546,0.003704038839730999
1547,0.00499590875396383
1548,0.014010312934088538
1549,-0.010581984759728396
1550,0.014048411907410626
1551,-0.00036378756701700195
1552,-0.004447663859967652
1553,-0.009901437942882087
1554,0.017155070084377236
1555,-0.00854127576467847
1556,0.008127772576145761
1557,0.006854729688536025
1558,0.0015557562227704132
1559,-0.007322053036083272
1560,-0.007018909279440851
1561,-0.008491714411141212
1562,0.013664949942508187
1563,-0.0031105893567614003
1564,-0.00019106939432817055
1565,-0.004849368341002904
1566,-0.00815892638161419
1567,0.009679206958058833
1568,0.013113742238948409
1569,0.011131731404457454
1570,0.012294474115320886
1571,0.013196206518451372
1572,-9.819454384526158e-05
1573,0.011099380841023807
1574,-0.004915680725276363
1575,0.013341594585590196
1576,-0.0037783382979591777
1577,0.011844791259049886
1578,-0.0020174223157255118
1579,0.006654197441792107
1580,0.013410575944692917
1581,0.0008982450149258533
1582,0.017772713767019294
1583,0.01054824149990083
1584,0.011550504293989858
1585,-0.0043433778032491354
1586,0.013787742405855303
1587,0.01030409451674799
1588,-0.00470468701748757
1589,0.005869305102246379
1590,0.01092024171875667
1591,-0.008653422286165151
1592,0.010914468657420153
1593,0.009931806528602939
1594,-0.005400974333369968
1595,-0.0029118265875371064
1596,0.00026017227643311476
1597,-0.007995983731410469
1598,0.0016783330697875741
1599,-0.006366582196599555
1600,0.0011054970039394625
1601,0.01324322256422422
1602,0.011520828227876881
1603,0.010309101612556076
1604,-0.002789274838341414
1605,0.013024984777043893
1606,0.010706949073895564
1607,0.010389875257725433
1608,0.02014944218429564
1609,-0.0026200699682516525
1610,0.011536352143113637
1611,0.011811986899490517
1612,0.013267245440906593
1613,0.012950206894571712
1614,0.012018930469956701
1615,0.01321839201798837
1616,0.010937727513703864
1617,0.010374368094078379
1618,0.006218902631593302
1619,-0.005942547208393285
1620,0.013165832936913771
1621,0.011728470070100762
1622,-0.0015560142546983755
1623,0.0015189059149384187
1624,0.009087628070348805
1625,0.010827367830009897
1626,-0.00347636258280186
1627,0.01283822654444309
1628,0.010550688414556603
1629,-0.0016057243842196238
1630,0.013101972298826363
1631,0.011139535827756926
1632,0.012164857109460258
1633,0.006489282523792169
1634,0.012428650498015071
1635,0.010359399454816592
1636,0.007871199781135244
1637,0.0069949456174741576
1638,0.013260438744491813
1639,0.011976848242110165
1640,0.004605140075750183
1641,0.016989524013201203
1642,0.011459221246210929
1643,0.011295632013043738
1644,-0.0009886234090089561
1645,0.010805721676787275
1646,0.002163193510859615
1647,-0.002445207560063385
1648,-0.002111801583483314
1649,0.012182725992574408
1650,0.009263569953122136
1651,0.012572918050342085
1652,0.010415353739313358
1653,0.00920703499394717
1654,0.006046013908468486
1655,-0.00169606277745753
1656,0.011089932411415418
1657,0.013118844039764738
1658,0.01661465867777452
1659,0.0023837360382750307
1660,0.009284753982448346
1661,0.013220401322172077
1662,-0.008723298813378898
1663,-0.0022260687491652063
1664,-0.004591658328850579
1665,0.004312544360827025
1666,0.010961624917571992
1667,0.010095839940323245
1668,-0.0023417055016302993
1669,0.012937422495285218
1670,0.0058161496714543275
1671,0.013356057549182865
1672,-0.0009276964705347587
1673,0.01123146583977994
1674,0.011643973098406491
1675,0.013518765038588695
1676,0.00945595750009996
1677,0.01126433148690549
1678,0.011252068033404254
1679,0.00818615037842288
1680,-0.0011992607475524713
1681,0.015003071173931867
1682,0.011617021494089864
1683,0.010449278918419838
1684,0.016942905861864466
1685,0.013009412139425844
1686,0.019649842805519152
1687,-0.00114140408687492
1688,-0.004215099477610939
1689,0.01384642384396601
1690,-0.002334942937696871
1691,0.011334934798878581
1692,0.016741686723151218
1693,0.0034305765804562
1694,-0.006197447140789314
1695,0.0126228177865187
1696,0.010236004213895542
1697,-0.0006588413305604662
1698,-0.01009301386571063
1699,0.016106741065037997
1700,-0.008176786782118486
1701,0.013921739493629823
1702,-0.01030970830228377
1703,0.018124305161286044
1704,0.011256360756471469
1705,0.012451820920147393
1706,-0.001723848036296848
1707,0.016194902229336807
1708,-0.0016960288694005542
1709,0.0133028315583886
1710,0.013926907587168805
1711,0.014094329396125664
1712,0.010936546232563807
1713,-0.013327670002689834
1714,0.00583178670554896
1715,0.009776796931897879
1716,0.01214593793015341
1717,0.010652749665172366
1718,0.013614865943260427
1719,0.0127042815808759
1720,0.013257421447559032
1721,0.013635169139601958
1722,-0.0002645209685124401
1723,0.015807259323795987
1724,0.008915436156868036
1725,0.010151051617836455
1726,0.001436173880112323
1727,-0.002719712631085063
1728,0.008348556334761443
1729,0.0013529260545855223
1730,0.013513562161321591
1731,0.01350217080010717
1732,-0.005459650469051186
1733,0.004261801268503687
1734,0.010147789708232852
1735,0.008901017233686357
1736,0.010992248213911777
1737,0.012087885834504887
1738,0.001957663290350651
1739,0.011404332530205324
1740,0.004264299823525658
1741,0.016600576724981136
1742,0.019116530697193882
1743,0.011311422462677082
1744,0.011256814556030491
1745,0.010444554616229888
1746,0.01159393138754366
1747,0.013174382455465409
1748,0.009614347729634286
1749,0.0033616766268195664
1750,0.010986106286437322
1751,0.004921306821478698
1752,0.00640874348125183
1753,0.012155485292625848
1754,-0.002144223493022775
1755,0.008829047428028109
1756,0.013163268198637553
1757,-0.0075718426396779205
1758,0.005228117548626467
1759,0.003914328399570404
1760,0.006345070265410893
1761,0.013206915354827879
1762,0.009989534923026027
1763,-0.0023029202715535075
1764,0.013290006882693398
1765,-0.008509698003781024
1766,0.01155426113326683
1767,-0.0011723511095906717
1768,-0.0015973762415686314
1769,0.011339330150259988
1770,0.005871519774062632
1771,0.012071218223470872
1772,0.01291637868857146
1773,-0.002394862696279251
1774,0.011524274654385084
1775,0.01323339487287578
1776,0.01006113885824166
1777,0.0015261461072786102
1778,0.017097312335488526
1779,0.011472540161811791
1780,0.010190555057148578
1781,0.012915860434468976
1782,0.0027870579744548323
1783,-0.0029711694859595435
1784,0.011284662869838617
1785,0.006981076166464224
1786,0.006607358445136769
1787,0.009671906453999783
1788,0.00945550546260265
1789,0.009982590390198618
1790,0.059610241131505634
1791,0.011529528215937506
1792,0.0077030766497335175
1793,0.00724667983267625
1794,0.005075247614390841
1795,0.023766822992077972
1796,0.011954963723715788
1797,0.0078077760992976445
1798,0.02264620955113248
1799,0.005404256259980761
1800,0.019512998445321623
1801,0.016501853688719235
1802,0.007755533539787913
1803,0.02014624858217929
1804,0.010121054769583877
1805,0.020897546398104396
1806,0.020093959112475072
1807,0.010884589380826112
1808,0.012491993127871807
1809,0.025705933427235355
1810,0.016334308825633238
1811,0.0066119931406179305
1812,0.003820993558193407
1813,0.006126432643538182
1814,-0.003037476233802111
1815,0.008307398931665785
1816,0.006363495658052189
1817,0.010365969706745142
1818,0.008152740524456518
1819,0.008444486973589661
1820,0.008701992836241873
1821,0.007101360305256542
1822,0.00646837279309073
1823,0.015583214038576165
1824,0.006086510810321174
1825,0.010462958689199421
1826,0.01071231061642716
1827,0.005656225930287878
1828,0.0044543420125977805
1829,-0.004962703017925849
1830,0.015021577718102051
1831,0.007672119984672923
1832,0.0062539154136485075
1833,0.004413086328453655
1834,0.009012165032742622
1835,0.0066248878198251
1836,0.004433858216089555
1837,0.005805078707701833
1838,0.01485931364795903
1839,0.0064415444618079925
1840,-0.0036946352418201177
1841,0.0034277103897765995
1842,0.007783033101241565
1843,0.0028390606773950502
1844,0.008025888792658758
1845,0.01624742848501237
1846,0.006329712362869335
1847,0.007184081759754115
1848,0.005241727862359006
1849,0.006258499533740732
1850,0.010630409392998317
1851,0.006409129802437727
1852,0.010523293373618011
1853,0.0058410434877708625
1854,0.006153534816988323
1855,0.007574830730925922
1856,0.006976595621984362
1857,0.005067435124689026
1858,0.005490509838552492
1859,0.004890598918618427
1860,0.010400483251481423
1861,0.009746560829171077
1862,0.002638205378314185
1863,0.008389793509292327
1864,0.006768909401374198
1865,0.00842384954802221
1866,0.008082455855883424
1867,0.007052394230715511
1868,0.010392451497635718
1869,0.014943649802816253
1870,0.014782635661234417
1871,0.009830877865066942
1872,0.012359117449624925
1873,0.010617037099058431
1874,0.014940946667946702
1875,0.009240236621053057
1876,0.012501677140242563
1877,0.015693807954030463
1878,0.01215604393268609
1879,0.014198196846645446
1880,0.015094989169669273
1881,0.012065568846656728
1882,0.01294752147432956
1883,0.014865660438880627
1884,0.011620620986047617
1885,0.010079752613511371
1886,0.014798873465004306
1887,-0.001972609284773089
1888,0.009993944737797283
1889,0.01091829301206675
1890,0.015501538183388706
1891,-0.009904458643637492
1892,-0.011492598559648206
1893,-0.011486473220272032
1894,-0.010765347847629704
1895,-0.01096367180123373
1896,-0.009897815533461307
1897,-0.009622961903387206
1898,0.012000399382286777
1899,-0.01075288904230815
1900,-0.0018587101666375546
1901,-0.009868760318957665
1902,0.0015277310271347448
1903,0.014289347980521495
1904,0.014321320180850035
1905,0.011704575263080375
1906,-6.2720969023110445e-06
1907,0.007618239052063802
1908,-0.009977339495526219
1909,0.0007684838858585314
1910,-0.010268864884119018
1911,0.0154819289260731
1912,0.012358829580886133
1913,0.00871166716912536
1914,-0.010549960199316836
1915,0.015299480867940297
1916,0.014245415135039066
1917,-0.010731044004566188
1918,-0.010159357999852096
1919,0.012638013897018541
1920,-0.011344887743318047
1921,0.007536848512114621
1922,0.013391733523797005
1923,-0.0065947667457355585
1924,0.0009518380056553545
1925,-0.00012224681934790816
1926,-0.008028847361294823
1927,0.009856451230407645
1928,0.015394928282011866
1929,0.012578936668876098
1930,-0.009169984938391386
1931,-0.0032093044955274204
1932,-0.01141802838265851
1933,0.01655323074154732
1934,0.01010261858307202
1935,-0.005666686562544553
1936,-0.007379614302787869
1937,0.0002792914791491824
1938,0.0028996125995469097
1939,-0.01017712130736309
1940,0.002031796163859549
1941,0.009843331169648124
1942,0.011795348898655378
1943,-0.009503858778866904
1944,0.009699214905081396
1945,-0.004593584528501606
1946,-0.0393292711332813
1947,-0.00611500149763375
1948,-0.008889609260043577
1949,-0.009263632969848907
1950,-0.007586781437843412
1951,-0.012271955153239308
1952,0.015112180921533727
1953,-0.010436289834052781
1954,-0.009115671948757056
1955,0.0026799056581489475
1956,0.011157111881832842
1957,0.014185638297725529
1958,0.01170780670342552
1959,0.012343227764139278
1960,0.013548371791017973
1961,0.012481293329605883
1962,0.015294161776251678
1963,0.013591088865591103
1964,0.013521001156872336
1965,0.01740927849465765
1966,0.012472071577027594
1967,0.01349407674102553
1968,0.01424380805184301
1969,0.012151379602952142
1970,0.01326071442002407
1971,0.016832999304122246
1972,0.0180749982685787
1973,0.012490843057408064
1974,0.014257889540679743
1975,0.013309676433538285
1976,0.01182122417459314
1977,0.01223814555499919
1978,0.01583484941037605
1979,0.006455803669068826
1980,-0.0026388421466456064
1981,0.008855612498985494
1982,0.015043539266217175
1983,-0.006558637153989483
1984,0.016439775771785556
1985,-0.00666826052033556
1986,0.011093892988627665
1987,0.01195350257634577
1988,0.009889185316045988
1989,-0.0006190229238746315
1990,0.013418618756571302
1991,0.011963015302420268
1992,0.01193601590252681
1993,0.01622258766221319
1994,0.011715329901037089
1995,-0.007915147567247857
1996,0.015208380697019507
1997,0.01437081987232552
1998,-0.004011141573076189
1999,-0.0031987576210126653
2000,0.015326512028847989
2001,-0.0027594811416491215
2002,0.014741612334576677
2003,-0.004575119373033644
2004,0.011770869592195086
2005,0.012428502747800014
2006,-0.0071104715424094534
2007,0.015155281032451338
2008,0.015427857100490555
2009,0.008958203322236959
2010,0.012743061590812843
2011,-0.0068259836875368156
2012,0.011789946943219907
2013,0.014310639301821757
2014,0.011005776768260405
2015,0.014385004562276765
2016,0.014487019867391409
2017,0.0027305116065670164
2018,0.013108846083145212
2019,0.018855797316167534
2020,0.018676179659828273
2021,0.005797684259166232
2022,0.012375746748350163
2023,0.016798459417583674
2024,0.018153531614168446
2025,0.01376732797232753
2026,0.014437693823924503
2027,0.007788613472500703
2028,0.01696785385317744
2029,0.006570406485890627
2030,0.012859808540101873
2031,0.016115186980751553
2032,0.013164714306494473
2033,0.016882092915677875
2034,0.01796775930410029
2035,0.018474703970081795
2036,0.015967753657829115
2037,0.020518779516905276
2038,0.01377718994628655
2039,0.017699709706100013
2040,0.005839378834410709
2041,0.014294853669447554
2042,0.018005401418501054
2043,0.01871079180615307
2044,0.018251565549162338
2045,0.017636269956002957
2046,0.018007494933166817
2047,0.018250861823573116
2048,0.012459046178690729
2049,0.01872061660951436
2050,0.015863106202182696
2051,0.016823053943149105
2052,0.013680481818668114
2053,0.010085735986670761
2054,0.018161696901450315
2055,0.013329007011065448
2056,0.01820418184089988
2057,0.014738424337143143
2058,0.012812113316015495
2059,0.018486266429754993
2060,0.018367281448137405
2061,0.01930244489886912
2062,0.017916243648690523
2063,0.007758426707761838
2064,0.0053599846040455175
2065,0.0072220452906072005
2066,0.017919007990710584
2067,0.01065303187793841
2068,0.017221732479998374
2069,0.008284361847721362
2070,0.009750767270642115
2071,0.020033326378896082
2072,0.01056279114121465
2073,0.007340320128036432
2074,0.019006681626398274
2075,0.008824703457307485
2076,0.016810487998118524
2077,0.012997307043955617
2078,0.010656627614601915
2079,0.010604246939619158
2080,0.00453663360289898
2081,0.012998310813537549
2082,0.006710858164564381
2083,0.003882595756973883
2084,0.010804907341146018
2085,0.005252612879922285
2086,0.010145884855840349
2087,0.007040157694418845
2088,0.01145673409452158
2089,0.013052116142430932
2090,0.010604534665686064
2091,0.016188874684171038
2092,0.012800940209799381
2093,0.011666541164474934
2094,0.015560253215087187
2095,-0.010939002827992324
2096,-0.006269560958520515
2097,0.003675314453875595
2098,0.010339469909470765
2099,0.012760512463084425
2100,0.011218025497309759
2101,0.011164150276196922
2102,0.01061366065848399
2103,0.011411472450091758
2104,0.016909303281128857
2105,0.010388733483545073
2106,0.01542388733183978
2107,0.010038954310468716
2108,0.01377492193450558
2109,0.0030769931299490165
2110,0.012242314743394458
2111,0.010860427688254591
2112,0.017670921951476428
2113,0.011402060529997524
2114,0.011946810135003991
2115,0.011094664975456164
2116,0.015861760506743913
2117,0.015576784476953326
2118,0.0170486998752136
2119,-0.002862301294891678
2120,0.0009859112297384575
2121,0.010834076573459195
2122,0.015256860875616021
2123,0.013417625765044724
2124,0.01126061873208568
2125,0.01125083535635879
2126,0.016152292142812223
2127,0.011270444589054376
2128,0.011231870893484066
2129,0.011368003838410225
2130,0.009409743951064507
2131,0.00633592872605219
2132,0.012406144762590204
2133,0.011478033845137564
2134,0.006870307040579954
2135,0.010631655985789055
2136,0.011281128619716597
2137,0.012760310737983326
2138,0.011474865533812629
2139,0.011356000999243363
2140,0.011067940445996648
2141,0.011002321996584755
2142,-0.0019482793670934826
2143,0.016883500102409077
2144,0.011188637192566483
2145,0.011770392000052575
2146,0.015934347292250798
2147,0.012616951222299057
2148,0.009819986183099679
2149,0.012740194688741812
2150,0.0111318865652818
2151,0.011414033575902626
2152,0.011051113535243455
2153,0.010644299939907466
2154,0.009346756549134163
2155,0.012766683130484032
2156,0.011218542904640623
2157,0.010910462364811349
2158,0.010776269428099934
2159,0.012863006089346934
2160,0.013033307240112268
2161,0.011337208793003215
2162,-0.00029417584910839664
2163,0.01353642999777388
2164,0.011512383793079922
2165,0.014311566513779388
2166,0.004868578772655136
2167,0.012968622235636966
2168,0.01220648929980488
2169,0.0098245709728774
2170,0.013137752094333538
2171,0.012441079353973154
2172,0.011795332046624852
2173,0.005530750186040439
2174,-0.005343236873914624
2175,0.016776003225990092
2176,-0.002419819562903478
2177,0.00823620279723817
2178,0.014011039114343439
2179,0.012773707838046091
2180,0.01340308728664047
2181,0.011046999202683748
2182,0.01087568649993914
2183,0.017086950581859314
2184,0.0035741424807906423
2185,-0.0030812778368078694
2186,0.013988484528838172
2187,0.012477462899831333
2188,0.011029046200916574
2189,0.012767531556441348
2190,0.012851963284880231
2191,0.0005623094613652738
2192,0.011047717331073457
2193,0.014911846134201571
2194,0.012972775334305495
2195,0.00717337929456235
2196,0.015324052433604709
2197,0.003207963149239404
2198,0.012108237507286696
2199,0.012680376319127303
2200,0.011082367074516626
2201,0.013052929548525648
2202,0.01146160032794803
2203,0.011847789097025175
2204,0.01242399402607211
2205,0.010897274253140556
2206,0.01314852098347179
2207,0.01389417777221816
2208,0.007913698318824278
2209,0.015196532465790395
2210,0.012206535455096989
2211,0.020909737343462076
2212,0.009777029014354937
2213,0.0113379993421468
2214,0.01463462876721894
2215,-0.0008138594825694992
2216,0.017019885711220137
2217,0.004280147596025945
2218,-0.0020797900009605183
2219,0.011562747850405918
2220,0.011043012047355371
2221,0.011332567759165305
2222,0.011245519110525785
2223,0.012805256268792881
2224,-0.0034404180051110156
2225,0.011217153072656147
2226,0.012893424830897804
2227,0.011293706882415811
2228,0.011092024181315033
2229,0.01078915862665368
2230,0.012267152090135753
2231,-0.00020501741663260764
2232,0.010267577774358529
2233,0.011610626807737178
2234,0.00035582312268934356
2235,0.011153734767919003
2236,0.011010936781753742
2237,0.011499919264861437
2238,0.011543729295903292
2239,0.011420812000340657
2240,0.0033340266752369184
2241,-0.000976751313265288
2242,0.01272038876311066
2243,0.009876116328249756
2244,0.010606182562786753
2245,0.011119758565252788
2246,0.01099524654492959
2247,0.01104480779413438
2248,0.009215729037753449
2249,-0.0006503314800266753
2250,0.011050390358058796
2251,0.011438257873406356
2252,0.0128406138789159
2253,0.011563881132710343
2254,0.00406355072357111
2255,0.010349061102115364
2256,0.012527757482533274
2257,-0.00213767337720944
2258,0.008868712047877448
2259,0.011784964878679107
2260,0.012426513377702047
2261,0.013002691259218687
2262,0.010141562637813075
2263,0.004922024094120429
2264,0.010380315739238536
2265,-0.001410868976608383
2266,0.010864210189441458
2267,0.015406396685250312
2268,-0.0021690224544999694
2269,0.014862852846912005
2270,0.008415156931756847
2271,0.014364121630704458
2272,0.01140998658288596
2273,0.0022928670890769677
2274,0.005280940332359015
2275,0.003821735557296269
2276,0.010054389656814603
2277,0.01198306438390416
2278,0.009639022522485538
2279,0.011063082296305359
2280,0.01025171812298714
2281,0.01214610671043231
2282,0.017632393933152572
2283,0.013107514256136682
2284,0.019498382146998616
2285,0.011871852771225334
2286,0.015911088486842737
2287,0.010810311457415577
2288,0.01051718691272935
2289,0.012742122537035024
2290,0.007169661048791263
2291,0.006396043216276841
2292,0.012914523392970447
2293,0.012257950751526357
2294,0.0077829854453987
2295,0.003169901817260213
2296,0.01103690899213343
2297,0.013506813906309431
2298,0.0007670327739989195
2299,0.0077247746788202945
2300,0.001164648420803233
2301,0.012113148160657906
2302,0.0047698400843996435
2303,0.017439528002492214
2304,-0.0022207078828310944
2305,0.008248685370762425
2306,0.006051338497206128
2307,-0.0008467826579729344
2308,0.0011299055340378906
2309,0.01339389522767149
2310,0.008208821758937524
2311,0.012212011276126467
2312,0.00564539785276823
2313,0.008047670802817658
2314,0.0075129098064000525
2315,0.006840921998656069
2316,0.00743263481543296
2317,0.012882167171993216
2318,0.008093747258059596
2319,0.010059557759903144
2320,0.0062955973000779165
2321,0.004597712972218646
2322,0.010963099836837029
2323,0.011537313391616887
2324,0.008389009811436816
2325,0.007400430128455301
2326,0.01286682888013106
2327,0.008613009317160305
2328,0.011285227756403749
2329,0.008081018302603476
2330,0.01278876544504101
2331,0.01899341361754553
2332,0.005794048066662129
2333,0.005143243879617778
2334,0.010243003790934064
2335,0.0036311111583294245
2336,0.007673233941043812
2337,0.008177834316732933
2338,0.011096930438949642
2339,0.007441096549171014
