,entmun,x,y,z,xm3,xm2,xm1,x0,x1,x2,x3,ym3,ym2,ym1,y0,y1,y2,y3,zm3,zm2,zm1,z0,z1,z2,z3
2330,31040,0.15418207222406866,0.26677733573748474,0.09728325103892166,0.00040716612377850165,0.3973941368078176,0.6848534201954397,0.8070032573289903,0.869299674267101,0.9083876221498371,0.9328175895765473,0.006921824104234527,0.014657980456026058,0.039902280130293157,0.15187296416938112,0.3261400651465798,0.5671824104234527,0.8460912052117264,0.0,0.0,0.009364820846905538,0.0749185667752443,0.24674267100977199,0.6148208469055375,0.9279315960912052
2331,31041,0.22924890938959233,0.3056836447166009,0.12130120378219059,0.5684039087947883,0.7585504885993485,0.8407980456026058,0.8900651465798045,0.9214169381107492,0.9389250814332247,0.9515472312703583,0.011400651465798045,0.02728013029315961,0.11726384364820847,0.28216612377850164,0.5109934853420195,0.7764657980456026,0.9767915309446255,0.0,0.0024429967426710096,0.030944625407166124,0.12825732899022801,0.4002442996742671,0.8595276872964169,0.9454397394136808
2332,31042,0.0464119807532823,0.38150202654813603,0.1871165785345553,0.0,0.0,0.0,0.3326547231270358,0.6522801302931596,0.7972312703583062,0.8623778501628665,0.06311074918566775,0.1978827361563518,0.3961726384364821,0.6437296416938111,0.9315960912052117,0.9804560260586319,0.9853420195439739,0.004885993485342019,0.05456026058631922,0.2011400651465798,0.5240228013029316,0.9157166123778502,0.9535830618892508,0.9698697068403909
2333,31043,0.038251892400941616,0.394909759081915,0.19433091106571893,0.0,0.0,0.0,0.2528501628664495,0.617671009771987,0.7801302931596091,0.8530130293159609,0.08754071661237785,0.24348534201954397,0.4531758957654723,0.7137622149837134,0.9706840390879479,0.9816775244299675,0.9865635179153095,0.007736156351791531,0.06840390879478828,0.23289902280130292,0.5924267100977199,0.9230456026058632,0.9564332247557004,0.9702768729641694
2334,31044,0.07403705548832797,0.342393911990651,0.16276493853558932,0.0,0.0,0.08998371335504886,0.5370521172638436,0.7447068403908795,0.8363192182410424,0.8868078175895765,0.023208469055374593,0.08143322475570032,0.23330618892508143,0.44340390879478825,0.7003257328990228,0.9649837133550488,0.9816775244299675,0.00040716612377850165,0.021579804560260585,0.10667752442996743,0.34364820846905536,0.7711726384364821,0.9405537459283387,0.9617263843648208
2335,31045,0.03793469061577761,0.3862522616118552,0.19119538842796685,0.0,0.0,0.0,0.25,0.6156351791530945,0.7785016286644951,0.8526058631921825,0.07206840390879479,0.21376221498371337,0.4165309446254072,0.6685667752442996,0.9470684039087948,0.9812703583061889,0.9853420195439739,0.0061074918566775245,0.06351791530944625,0.21701954397394138,0.5594462540716613,0.9201954397394136,0.9560260586319218,0.9698697068403909
2336,31046,0.05701456410982939,0.35936222488754616,0.1669589370611644,0.0,0.0,0.00040716612377850165,0.4173452768729642,0.6958469055374593,0.8106677524429967,0.873371335504886,0.030537459283387622,0.126628664495114,0.2968241042345277,0.5272801302931596,0.7968241042345277,0.9780130293159609,0.9824918566775245,0.0016286644951140066,0.026465798045602607,0.11482084690553745,0.369299674267101,0.8212540716612378,0.9434039087947883,0.9637622149837134
2337,31047,0.06450492348101647,0.3422918839860914,0.1716081182965524,0.0,0.0,0.009771986970684038,0.4759771986970684,0.7153908794788274,0.8232899022801303,0.879071661237785,0.023208469055374593,0.08143322475570032,0.23330618892508143,0.44299674267100975,0.6999185667752443,0.9645765472312704,0.9816775244299675,0.0028501628664495114,0.031351791530944625,0.12947882736156352,0.4030944625407166,0.8623778501628665,0.9454397394136808,0.9645765472312704
2338,31048,0.10888780480807438,0.29771117010612497,0.13164688298889696,0.0,0.00040716612377850165,0.43241042345276876,0.6991042345276873,0.8131107491856677,0.8745928338762216,0.9108306188925082,0.010993485342019544,0.025244299674267102,0.09690553745928339,0.2544788273615635,0.46742671009771986,0.7284201954397395,0.9735342019543974,0.0,0.004071661237785016,0.04763843648208469,0.1779315960912052,0.4727198697068404,0.9055374592833876,0.9519543973941368
2339,31049,0.050208721835262024,0.3859812499111601,0.18834704057056395,0.0,0.0,0.00040716612377850165,0.36359934853420195,0.6677524429967426,0.8021172638436482,0.86685667752443,0.07206840390879479,0.21172638436482086,0.4149022801302932,0.6669381107491856,0.9466612377850163,0.9812703583061889,0.9853420195439739,0.005293159609120521,0.05822475570032573,0.20399022801302932,0.5346091205211726,0.9173452768729642,0.9543973941368078,0.9698697068403909
2340,31050,0.8736228782231509,0.7177389477017688,0.2504273550343912,0.9881921824104235,0.9930781758957655,0.9947068403908795,0.996742671009772,0.998371335504886,0.998371335504886,0.9995928338762216,0.9890065146579805,0.9914495114006515,0.993485342019544,0.995114006514658,0.9971498371335505,0.997557003257329,0.9979641693811075,0.08021172638436481,0.26384364820846906,0.6498371335504886,0.9336319218241043,0.9584690553745928,0.9714983713355049,0.9788273615635179
2341,31051,0.043910104001725916,0.3799522227244236,0.18602246092925945,0.0,0.0,0.0,0.30741042345276876,0.6421009771986971,0.7919381107491856,0.8599348534201955,0.06229641693811075,0.19177524429967427,0.38477198697068404,0.6351791530944625,0.9222312703583062,0.9804560260586319,0.9853420195439739,0.004885993485342019,0.05374592833876222,0.1966612377850163,0.5118078175895765,0.9128664495114006,0.9527687296416938,0.9698697068403909
2342,31052,0.17801378288112182,0.26292240481144036,0.09585883961397514,0.13599348534201955,0.5598534201954397,0.754885993485342,0.8395765472312704,0.8892508143322475,0.9210097719869706,0.9389250814332247,0.005700325732899023,0.013436482084690555,0.035423452768729644,0.13680781758957655,0.31026058631921827,0.5468241042345277,0.8249185667752443,0.0,0.0,0.007736156351791531,0.07125407166123779,0.24063517915309446,0.6034201954397395,0.9254885993485342
2343,31053,0.09430764741695832,0.29225605012044464,0.13161712037654624,0.0,0.0,0.3122964169381108,0.6437296416938111,0.7931596091205212,0.8607491856677525,0.9018729641693811,0.009771986970684038,0.023208469055374593,0.08143322475570032,0.23249185667752442,0.44258957654723124,0.6995114006514658,0.9645765472312704,0.0,0.004071661237785016,0.04763843648208469,0.1775244299674267,0.4727198697068404,0.9055374592833876,0.9519543973941368
2344,31054,0.05250463863096063,0.3713849494559805,0.18365472350355655,0.0,0.0,0.00040716612377850165,0.38273615635179153,0.6771172638436482,0.8045602605863192,0.867671009771987,0.048452768729641695,0.16286644951140064,0.3469055374592834,0.5912052117263844,0.869299674267101,0.9792345276872965,0.9837133550488599,0.004071661237785016,0.05252442996742671,0.18770358306188925,0.49022801302931596,0.9087947882736156,0.9523615635179153,0.9686482084690554
2345,31055,0.0558682665481616,0.3707146196369765,0.17994370300101287,0.0,0.0,0.00040716612377850165,0.41083061889250816,0.6917752442996743,0.8094462540716613,0.871742671009772,0.04763843648208469,0.16286644951140064,0.34201954397394135,0.5887622149837134,0.8648208469055375,0.9792345276872965,0.9833061889250815,0.004071661237785016,0.04356677524429967,0.16938110749185667,0.46376221498371334,0.9026872964169381,0.9503257328990228,0.9674267100977199
2346,31056,0.13796480945500642,0.24355143950659833,0.11240624899500151,0.0,0.2512214983713355,0.6156351791530945,0.7785016286644951,0.8526058631921825,0.8986156351791531,0.9238599348534202,0.003257328990228013,0.01017915309446254,0.023208469055374593,0.08306188925081433,0.23859934853420195,0.44747557003257327,0.7076547231270358,0.0,0.00040716612377850165,0.02035830618892508,0.10627035830618893,0.34161237785016285,0.7683224755700325,0.9405537459283387
