,entmun,firmgrowthclasspred,popgrowthclasspred,firmgrowthclasspred1620,popgrowthclasspred1620,y1,y2,resfirms,respop
654,14124,1,1,1,1,0,1,1,0
655,14125,1,0,1,0,1,1,0,-1
656,15001,1,1,1,1,1,1,0,0
657,15002,1,1,1,1,0,1,1,0
658,15003,1,1,1,1,1,1,0,0
659,15004,1,0,1,0,1,0,0,0
660,15005,1,1,1,1,1,1,0,0
661,15006,1,1,1,1,0,0,1,1
662,15007,0,1,0,1,0,1,0,0
663,15008,1,0,1,0,0,0,1,0
664,15009,1,1,1,1,1,1,0,0
665,15010,1,1,1,1,0,1,1,0
666,15011,1,1,1,1,1,1,0,0
667,15012,1,1,1,1,0,1,1,0
668,15013,1,1,1,1,1,1,0,0
669,15014,1,1,1,1,1,1,0,0
670,15015,1,1,1,1,1,1,0,0
671,15016,1,1,1,1,1,1,0,0
672,15017,0,1,0,1,0,1,0,0
673,15018,1,1,1,1,1,1,0,0
674,15019,1,1,1,1,0,0,1,1
675,15020,1,1,1,1,1,0,0,1
676,15021,1,1,1,0,1,1,0,0
677,15022,0,1,1,1,0,1,0,0
678,15023,1,1,1,1,0,1,1,0
679,15024,1,1,1,1,1,1,0,0
680,15025,1,1,1,1,1,1,0,0
681,15026,1,1,1,1,1,0,0,1
682,15027,0,1,1,1,1,1,-1,0
683,15028,1,1,1,1,0,1,1,0
684,15029,1,1,1,1,1,1,0,0
685,15030,1,1,1,1,0,1,1,0
686,15031,1,1,1,1,1,1,0,0
687,15032,1,0,1,1,1,0,0,0
688,15033,1,0,1,0,1,0,0,0
689,15034,0,1,1,1,1,0,-1,1
690,15035,1,1,1,1,1,1,0,0
691,15036,1,1,1,1,1,1,0,0
692,15037,1,1,1,1,1,1,0,0
693,15038,0,1,0,1,0,1,0,0
694,15039,1,1,1,1,1,1,0,0
695,15040,1,1,1,1,1,1,0,0
696,15041,0,0,0,0,0,0,0,0
697,15042,1,1,1,1,1,1,0,0
698,15043,1,1,1,1,0,1,1,0
699,15044,1,1,1,1,0,1,1,0
700,15045,1,1,1,1,1,0,0,1
701,15046,0,1,1,1,0,1,0,0
702,15047,1,1,1,1,1,1,0,0
703,15048,1,1,1,1,1,1,0,0
704,15049,0,1,1,1,1,1,-1,0
705,15050,1,1,1,1,1,1,0,0
706,15051,1,1,1,1,1,1,0,0
707,15052,1,1,1,1,1,1,0,0
708,15053,1,1,1,1,1,1,0,0
709,15054,1,1,1,1,1,1,0,0
710,15055,1,1,1,1,0,1,1,0
711,15056,1,1,1,1,0,1,1,0
712,15057,1,0,1,1,1,0,0,0
713,15058,1,0,1,0,1,0,0,0
714,15059,1,1,1,1,0,1,1,0
715,15060,1,1,1,1,1,1,0,0
716,15061,0,1,1,1,0,0,0,1
717,15062,1,1,1,1,0,1,1,0
718,15063,1,1,1,1,1,1,0,0
719,15064,1,1,1,1,1,1,0,0
720,15065,1,1,1,1,1,0,0,1
721,15066,0,0,0,0,0,0,0,0
722,15067,1,1,1,1,1,1,0,0
723,15068,1,1,1,1,1,1,0,0
724,15069,0,0,0,1,0,0,0,0
725,15070,1,1,1,1,1,1,0,0
726,15071,0,1,1,1,0,1,0,0
727,15072,0,1,1,1,0,0,0,1
728,15073,1,1,1,1,1,1,0,0
729,15074,1,1,1,1,0,1,1,0
730,15075,1,1,1,1,0,1,1,0
731,15076,1,1,1,1,0,0,1,1
732,15077,0,0,0,0,0,0,0,0
733,15078,0,1,0,0,0,1,0,0
734,15079,0,1,1,1,1,1,-1,0
735,15080,1,1,1,1,1,0,0,1
736,15081,1,1,1,1,1,1,0,0
737,15082,1,1,1,1,1,1,0,0
738,15083,0,1,1,1,1,1,-1,0
739,15084,1,1,1,1,1,1,0,0
740,15085,1,1,1,1,1,0,0,1
741,15086,1,0,1,1,1,0,0,0
742,15087,1,1,1,1,1,1,0,0
743,15088,1,1,1,1,1,1,0,0
744,15089,0,1,1,1,1,1,-1,0
745,15090,1,1,1,1,1,1,0,0
746,15091,1,1,1,1,0,1,1,0
747,15092,1,1,1,1,1,1,0,0
748,15093,1,1,1,1,1,1,0,0
749,15094,1,1,1,1,1,1,0,0
750,15095,1,1,1,1,1,1,0,0
751,15096,1,1,1,1,1,1,0,0
752,15097,1,1,1,1,1,1,0,0
753,15098,0,0,0,1,1,0,-1,0
754,15099,1,1,1,1,1,0,0,1
755,15100,1,1,1,1,1,1,0,0
756,15101,1,1,1,1,1,1,0,0
757,15102,0,1,0,1,0,0,0,1
758,15103,1,1,1,1,0,0,1,1
759,15104,1,1,1,1,1,1,0,0
760,15105,1,0,1,0,1,1,0,-1
761,15106,1,1,1,1,1,1,0,0
762,15107,1,0,1,0,1,0,0,0
763,15108,1,1,1,1,1,1,0,0
764,15109,1,1,1,1,1,0,0,1
765,15110,1,1,1,1,1,1,0,0
766,15111,1,1,1,1,0,1,1,0
767,15112,1,1,1,1,0,1,1,0
768,15113,1,1,1,1,1,1,0,0
769,15114,1,1,1,1,0,1,1,0
770,15115,1,1,1,1,1,1,0,0
771,15116,0,0,0,0,0,0,0,0
772,15117,0,0,1,1,0,0,0,0
773,15118,1,1,1,1,1,1,0,0
774,15119,0,0,1,0,1,0,-1,0
775,15120,1,1,1,1,1,1,0,0
776,15121,1,1,1,1,1,0,0,1
777,15122,1,1,1,1,0,1,1,0
778,15123,1,0,1,0,1,0,0,0
779,15124,1,1,1,1,1,0,0,1
780,15125,0,1,1,1,0,0,0,1
781,16001,0,1,1,1,0,0,0,1
782,16002,1,0,1,0,1,0,0,0
783,16003,0,0,1,0,0,0,0,0
784,16004,0,0,1,0,0,0,0,0
785,16005,0,1,1,1,0,0,0,1
786,16006,1,1,1,1,1,0,0,1
787,16007,0,0,0,0,0,0,0,0
788,16008,0,1,0,1,0,1,0,0
789,16009,1,0,1,0,0,0,1,0
790,16010,0,0,1,1,0,0,0,0
791,16011,0,1,1,1,0,1,0,0
792,16012,1,0,1,0,1,1,0,-1
793,16013,0,0,1,0,0,0,0,0
794,16014,0,0,1,1,0,0,0,0
795,16015,1,0,1,1,1,0,0,0
796,16016,1,0,1,0,1,0,0,0
797,16017,1,0,1,0,0,0,1,0
798,16018,0,0,0,0,1,0,-1,0
799,16019,1,0,1,0,0,0,1,0
800,16020,0,1,1,0,0,1,0,0
801,16021,1,1,1,1,1,0,0,1
802,16022,1,0,1,0,0,0,1,0
803,16023,1,0,1,0,1,0,0,0
804,16024,1,1,1,0,1,1,0,0
805,16025,1,1,1,1,1,1,0,0
806,16026,0,0,0,0,0,0,0,0
807,16027,0,0,0,0,1,0,-1,0
808,16028,0,0,0,0,0,0,0,0
809,16029,0,0,1,0,0,1,0,-1
810,16030,1,0,1,0,1,0,0,0
811,16031,0,0,1,0,0,0,0,0
812,16032,0,0,0,0,0,1,0,-1
813,16033,1,1,1,1,1,1,0,0
814,16034,1,0,1,1,0,0,1,0
815,16035,1,0,1,0,0,0,1,0
816,16036,0,0,1,0,0,0,0,0
817,16037,0,0,0,0,1,0,-1,0
818,16038,1,0,1,0,1,0,0,0
819,16039,0,0,0,0,1,1,-1,-1
820,16040,1,0,1,0,1,0,0,0
821,16041,0,0,1,0,1,0,-1,0
822,16042,0,0,1,0,0,0,0,0
823,16043,1,1,1,1,1,1,0,0
824,16044,0,0,1,0,1,0,-1,0
825,16045,1,0,1,0,1,0,0,0
826,16046,0,0,1,0,0,1,0,-1
827,16047,0,0,1,0,0,1,0,-1
828,16048,0,0,0,0,1,0,-1,0
829,16049,1,0,1,0,1,0,0,0
830,16050,1,1,1,1,1,1,0,0
831,16051,1,0,1,0,1,1,0,-1
832,16052,1,1,1,1,1,0,0,1
833,16053,1,1,1,1,1,1,0,0
834,16054,0,0,1,0,0,0,0,0
835,16055,1,1,1,1,0,0,1,1
836,16056,1,1,1,1,0,0,1,1
837,16057,0,0,0,0,0,1,0,-1
838,16058,1,0,1,0,0,0,1,0
839,16059,0,0,0,0,0,0,0,0
840,16060,0,0,1,0,1,0,-1,0
841,16061,0,0,1,1,0,1,0,-1
842,16062,1,0,1,0,0,0,1,0
843,16063,1,0,1,0,1,0,0,0
844,16064,1,0,1,0,1,1,0,-1
845,16065,1,1,1,0,1,1,0,0
846,16066,1,1,1,1,1,1,0,0
847,16067,0,0,1,0,0,0,0,0
848,16068,1,1,1,1,1,1,0,0
849,16069,1,1,1,1,1,0,0,1
850,16070,1,0,1,0,1,0,0,0
851,16071,1,0,1,0,0,0,1,0
852,16072,1,0,1,0,0,0,1,0
853,16073,1,1,1,0,1,1,0,0
854,16074,0,0,1,0,0,0,0,0
855,16075,1,1,1,1,1,1,0,0
856,16076,1,1,1,1,1,1,0,0
857,16077,1,1,1,1,1,0,0,1
858,16078,0,0,1,0,0,0,0,0
859,16079,1,1,1,1,1,1,0,0
860,16080,0,0,1,1,1,0,-1,0
861,16081,0,0,0,0,0,0,0,0
862,16082,1,1,1,0,1,1,0,0
863,16083,1,0,1,0,0,1,1,-1
864,16084,1,1,1,1,0,1,1,0
865,16085,1,0,1,0,1,0,0,0
866,16086,1,0,1,0,1,0,0,0
867,16087,0,0,1,0,1,1,-1,-1
868,16088,1,1,1,1,1,1,0,0
869,16089,1,0,1,0,1,0,0,0
870,16090,1,1,1,1,1,1,0,0
871,16091,1,0,1,0,1,1,0,-1
872,16092,0,0,1,0,0,0,0,0
873,16093,1,1,1,1,1,0,0,1
874,16094,0,0,0,0,0,0,0,0
875,16095,0,0,1,0,0,0,0,0
876,16096,0,0,0,0,0,0,0,0
877,16097,1,1,1,1,1,0,0,1
878,16098,1,0,1,0,0,1,1,-1
879,16099,0,0,1,0,1,0,-1,0
880,16100,0,1,1,0,0,1,0,0
881,16101,0,0,0,0,0,0,0,0
882,16102,1,1,1,1,1,1,0,0
883,16103,0,0,1,0,0,1,0,-1
884,16104,0,0,1,0,0,0,0,0
885,16105,0,1,1,0,1,1,-1,0
886,16106,1,1,1,1,0,0,1,1
887,16107,1,1,1,1,1,0,0,1
888,16108,1,1,1,1,1,1,0,0
889,16109,0,0,0,0,0,0,0,0
890,16110,1,0,1,0,0,0,1,0
891,16111,0,0,1,0,1,1,-1,-1
892,16112,1,1,1,1,1,1,0,0
893,16113,1,0,1,0,0,0,1,0
894,17001,0,1,1,1,0,0,0,1
895,17002,1,1,1,1,0,1,1,0
896,17003,1,1,1,1,0,1,1,0
897,17004,1,1,1,1,0,1,1,0
898,17005,0,0,0,0,0,0,0,0
899,17006,1,1,1,1,1,1,0,0
900,17007,1,1,1,1,1,0,0,1
901,17008,1,1,1,1,1,1,0,0
902,17009,1,1,1,1,0,1,1,0
903,17010,1,1,1,0,1,1,0,0
904,17011,1,1,1,1,1,1,0,0
905,17012,1,1,1,1,1,0,0,1
906,17013,1,1,1,1,1,1,0,0
907,17014,0,1,1,1,1,1,-1,0
908,17015,1,1,1,1,1,1,0,0
909,17016,0,1,1,0,0,1,0,0
910,17017,1,1,1,1,0,1,1,0
911,17018,1,1,1,1,0,1,1,0
912,17019,1,0,1,0,1,1,0,-1
913,17020,1,1,1,1,1,1,0,0
914,17021,0,0,1,0,0,0,0,0
915,17022,1,1,1,1,0,1,1,0
916,17023,0,1,0,1,0,1,0,0
917,17024,1,1,1,1,1,1,0,0
918,17025,1,1,1,1,0,1,1,0
919,17026,1,1,1,1,0,1,1,0
920,17027,0,1,1,1,0,1,0,0
921,17028,1,1,1,1,1,1,0,0
922,17029,1,1,1,1,0,0,1,1
923,17030,1,1,1,1,1,1,0,0
924,17031,1,1,1,1,0,0,1,1
925,17032,0,0,1,0,0,0,0,0
926,17033,1,1,1,1,0,1,1,0
927,18001,1,1,1,1,1,0,0,1
928,18002,1,0,1,0,1,0,0,0
929,18003,0,0,1,0,1,1,-1,-1
930,18004,1,1,1,1,1,1,0,0
931,18005,0,1,0,1,1,1,-1,0
932,18006,1,1,1,0,0,1,1,0
933,18007,1,0,1,1,0,0,1,0
934,18008,1,1,1,1,1,1,0,0
935,18009,0,1,1,1,0,1,0,0
936,18010,1,0,1,0,0,0,1,0
937,18011,1,1,1,1,1,1,0,0
938,18012,1,0,1,0,1,0,0,0
939,18013,0,0,0,0,1,0,-1,0
940,18014,0,0,1,0,1,0,-1,0
941,18015,1,1,1,1,1,1,0,0
942,18016,1,0,1,0,1,0,0,0
943,18017,1,1,1,1,1,1,0,0
944,18018,1,0,1,1,0,0,1,0
945,18019,0,1,0,1,0,1,0,0
946,18020,1,1,1,1,1,1,0,0
947,19001,0,0,0,0,1,0,-1,0
948,19002,0,0,0,0,0,0,0,0
949,19003,0,0,0,0,0,0,0,0
950,19004,1,0,1,1,1,1,0,-1
951,19005,1,0,1,1,1,0,0,0
952,19006,1,1,1,1,1,1,0,0
953,19007,1,0,1,1,1,0,0,0
954,19008,0,0,0,0,1,1,-1,-1
955,19009,1,1,1,1,1,1,0,0
956,19010,0,1,1,1,0,1,0,0
957,19011,0,0,1,0,1,0,-1,0
958,19012,1,1,1,1,0,1,1,0
959,19013,1,0,1,1,0,0,1,0
960,19014,1,0,1,1,1,0,0,0
961,19015,0,0,0,0,0,0,0,0
962,19016,0,0,0,0,0,0,0,0
963,19017,1,0,1,1,1,0,0,0
964,19018,1,1,1,1,1,1,0,0
965,19019,1,1,1,1,1,0,0,1
966,19020,0,0,0,0,0,0,0,0
967,19021,1,1,1,1,1,1,0,0
968,19022,1,0,1,0,0,0,1,0
969,19023,0,0,0,0,0,0,0,0
970,19024,0,0,0,0,1,0,-1,0
971,19025,1,1,1,1,1,1,0,0
972,19026,1,1,1,1,1,0,0,1
973,19027,0,0,0,0,0,0,0,0
974,19028,0,0,0,0,0,0,0,0
975,19029,0,0,0,0,0,0,0,0
976,19030,0,0,0,0,0,0,0,0
977,19031,1,1,1,1,1,1,0,0
978,19032,0,0,0,0,0,0,0,0
979,19033,1,1,1,1,0,0,1,1
980,19034,0,0,0,0,1,0,-1,0
981,19035,0,0,0,0,0,1,0,-1
982,19036,0,0,0,0,0,0,0,0
983,19037,0,0,0,0,0,0,0,0
984,19038,1,1,1,1,1,0,0,1
985,19039,1,0,1,0,1,0,0,0
986,19040,0,0,0,0,0,0,0,0
987,19041,1,1,1,1,1,1,0,0
988,19042,0,0,0,0,0,0,0,0
989,19043,0,0,0,0,1,0,-1,0
990,19044,1,0,1,1,1,0,0,0
991,19045,1,1,1,1,1,1,0,0
992,19046,1,0,1,1,1,0,0,0
993,19047,1,0,1,1,1,0,0,0
994,19048,1,1,1,1,1,1,0,0
995,19049,1,0,1,1,1,0,0,0
996,19050,0,0,0,0,0,0,0,0
997,19051,0,0,0,0,0,0,0,0
998,20001,0,0,0,0,0,0,0,0
999,20002,1,0,1,1,0,0,1,0
1000,20003,0,0,0,0,1,0,-1,0
1001,20004,0,0,0,0,1,0,-1,0
1002,20005,0,1,1,1,1,0,-1,1
1003,20006,1,1,1,1,1,0,0,1
1004,20007,0,0,0,0,0,0,0,0
1005,20008,0,0,0,0,0,0,0,0
1006,20009,0,1,0,1,1,1,-1,0
1007,20010,0,0,1,1,1,0,-1,0
1008,20011,0,0,0,0,0,0,0,0
1009,20012,0,1,1,1,1,1,-1,0
1010,20013,0,0,0,0,0,1,0,-1
1011,20014,1,1,1,1,1,1,0,0
1012,20015,0,0,0,0,0,0,0,0
1013,20016,0,1,0,1,0,1,0,0
1014,20017,0,0,0,0,0,0,0,0
1015,20018,0,0,0,0,1,0,-1,0
1016,20019,0,0,0,0,0,0,0,0
1017,20020,0,0,0,0,0,0,0,0
1018,20021,1,1,1,1,0,1,1,0
1019,20022,0,0,0,0,1,0,-1,0
1020,20023,1,1,1,1,0,1,1,0
1021,20024,0,0,0,0,0,0,0,0
1022,20025,1,1,1,1,0,0,1,1
1023,20026,0,1,1,1,0,1,0,0
1024,20027,0,0,0,0,0,0,0,0
1025,20028,1,0,1,0,1,1,0,-1
1026,20029,0,0,0,0,0,0,0,0
1027,20030,0,1,1,1,0,0,0,1
1028,20031,0,0,0,0,1,0,-1,0
1029,20032,0,0,0,0,0,0,0,0
1030,20033,0,0,0,0,1,1,-1,-1
1031,20034,0,0,0,0,1,0,-1,0
1032,20035,0,0,0,0,0,0,0,0
1033,20036,0,0,0,0,0,0,0,0
1034,20037,0,0,0,0,0,0,0,0
1035,20038,0,0,0,0,0,0,0,0
1036,20039,1,1,1,1,1,1,0,0
1037,20040,0,0,0,0,0,1,0,-1
1038,20041,1,1,1,1,0,1,1,0
1039,20042,0,1,1,1,1,1,-1,0
1040,20043,1,1,1,1,1,1,0,0
1041,20044,1,1,1,1,1,0,0,1
1042,20045,0,1,0,1,0,1,0,0
1043,20046,0,0,0,0,0,0,0,0
1044,20047,0,0,0,0,0,0,0,0
1045,20048,0,0,0,0,0,1,0,-1
1046,20049,0,0,0,0,1,0,-1,0
1047,20050,0,0,0,0,0,0,0,0
1048,20051,0,0,0,0,0,0,0,0
1049,20052,0,0,0,0,1,0,-1,0
1050,20053,0,0,0,0,0,0,0,0
1051,20054,0,0,0,0,0,0,0,0
1052,20055,0,0,0,0,0,0,0,0
1053,20056,0,0,0,0,1,0,-1,0
1054,20057,1,1,1,1,1,0,0,1
1055,20058,0,0,0,1,0,0,0,0
1056,20059,1,0,1,1,1,0,0,0
1057,20060,0,0,0,0,0,0,0,0
1058,20061,0,0,0,0,0,1,0,-1
1059,20062,0,0,0,0,0,0,0,0
1060,20063,0,0,0,1,1,0,-1,0
1061,20064,0,0,0,0,1,0,-1,0
1062,20065,0,0,0,0,0,0,0,0
1063,20066,0,0,0,1,1,0,-1,0
1064,20067,1,1,1,1,1,0,0,1
1065,20068,1,1,1,1,1,0,0,1
1066,20069,0,0,0,0,0,1,0,-1
1067,20070,0,0,0,1,1,0,-1,0
1068,20071,0,0,0,0,1,0,-1,0
1069,20072,0,0,0,1,0,0,0,0
1070,20073,1,0,1,0,0,0,1,0
1071,20074,0,0,0,0,0,0,0,0
1072,20075,0,0,0,0,1,0,-1,0
1073,20076,0,0,0,0,0,0,0,0
1074,20077,0,0,0,0,0,1,0,-1
1075,20078,0,0,0,0,0,0,0,0
1076,20079,1,1,1,1,0,1,1,0
1077,20080,0,0,0,0,0,1,0,-1
1078,20081,0,0,0,0,0,0,0,0
1079,20082,0,0,0,0,1,0,-1,0
1080,20083,0,1,1,1,1,1,-1,0
1081,20084,0,0,0,0,0,0,0,0
1082,20085,0,1,1,1,1,1,-1,0
1083,20086,0,0,0,0,0,1,0,-1
1084,20087,0,1,0,1,0,1,0,0
1085,20088,0,0,0,0,0,0,0,0
1086,20089,0,0,0,0,0,0,0,0
1087,20090,0,0,0,1,0,1,0,-1
1088,20091,0,0,0,1,1,1,-1,-1
1089,20092,0,0,0,0,0,1,0,-1
1090,20093,0,0,0,0,0,0,0,0
1091,20094,0,0,0,0,0,0,0,0
1092,20095,0,0,0,0,0,1,0,-1
1093,20096,0,0,0,0,0,0,0,0
1094,20097,0,0,0,0,0,0,0,0
1095,20098,0,0,0,0,0,0,0,0
1096,20099,0,0,0,0,0,0,0,0
1097,20100,0,0,0,0,0,0,0,0
1098,20101,0,0,0,0,0,0,0,0
1099,20102,0,0,0,0,1,0,-1,0
1100,20103,0,1,1,1,1,1,-1,0
1101,20104,0,0,0,0,1,0,-1,0
1102,20105,0,0,0,0,0,1,0,-1
1103,20106,0,0,0,0,0,0,0,0
1104,20107,1,1,1,1,0,1,1,0
1105,20108,0,0,0,0,0,0,0,0
1106,20109,0,0,0,0,0,0,0,0
1107,20110,0,0,0,0,0,0,0,0
1108,20111,0,0,0,0,1,0,-1,0
1109,20112,0,0,0,0,0,0,0,0
1110,20113,0,0,0,1,1,1,-1,-1
1111,20114,0,0,0,0,0,0,0,0
1112,20115,0,1,1,1,1,0,-1,1
1113,20116,0,0,0,0,0,1,0,-1
1114,20117,0,0,0,0,1,0,-1,0
1115,20118,0,0,0,0,0,0,0,0
1116,20119,0,0,0,0,0,0,0,0
1117,20120,0,0,0,0,0,0,0,0
1118,20121,0,0,0,0,0,0,0,0
1119,20122,0,0,0,0,0,0,0,0
1120,20123,0,0,0,0,0,0,0,0
1121,20124,1,1,1,1,0,1,1,0
1122,20125,0,0,0,0,1,0,-1,0
1123,20126,0,0,1,0,0,0,0,0
1124,20127,0,0,0,0,0,0,0,0
1125,20128,0,0,0,0,1,0,-1,0
1126,20129,0,0,0,0,0,1,0,-1
1127,20130,0,0,0,0,0,0,0,0
1128,20131,1,0,1,0,0,0,1,0
1129,20132,0,0,0,0,0,0,0,0
1130,20133,0,0,0,0,0,0,0,0
1131,20134,1,1,1,1,0,0,1,1
1132,20135,0,0,0,0,0,1,0,-1
1133,20136,0,1,1,1,0,0,0,1
1134,20137,0,0,0,0,0,0,0,0
1135,20138,0,0,0,0,0,0,0,0
1136,20139,0,0,0,0,0,0,0,0
1137,20140,0,0,0,0,1,0,-1,0
1138,20141,0,1,0,1,1,1,-1,0
1139,20142,0,0,0,0,0,0,0,0
1140,20143,0,1,0,1,1,0,-1,1
1141,20144,0,0,0,0,0,0,0,0
1142,20145,0,0,0,0,1,1,-1,-1
1143,20146,0,0,0,0,0,0,0,0
1144,20147,0,0,0,0,0,0,0,0
1145,20148,0,0,0,0,0,0,0,0
1146,20149,0,0,0,0,0,1,0,-1
1147,20150,1,1,1,1,0,1,1,0
1148,20151,0,0,0,0,0,0,0,0
1149,20152,0,0,0,0,0,0,0,0
1150,20153,0,0,0,1,0,0,0,0
1151,20154,0,0,0,0,0,0,0,0
1152,20155,0,0,0,0,1,0,-1,0
1153,20156,0,0,0,0,0,0,0,0
1154,20157,1,1,1,1,1,1,0,0
1155,20158,0,0,0,0,1,0,-1,0
1156,20159,0,0,0,0,1,0,-1,0
1157,20160,0,0,0,0,0,0,0,0
1158,20161,0,0,0,0,0,0,0,0
1159,20162,0,0,0,0,1,0,-1,0
1160,20163,0,0,0,0,0,0,0,0
1161,20164,0,0,0,0,0,0,0,0
1162,20165,0,0,0,0,0,0,0,0
1163,20166,0,1,1,1,0,1,0,0
1164,20167,0,0,0,0,0,0,0,0
1165,20168,0,0,0,0,0,1,0,-1
1166,20169,0,0,0,0,0,0,0,0
1167,20170,0,0,0,0,0,0,0,0
1168,20171,0,0,0,1,0,0,0,0
1169,20172,0,0,0,0,0,0,0,0
1170,20173,0,0,0,0,1,0,-1,0
1171,20174,0,0,0,1,0,0,0,0
1172,20175,0,0,0,0,0,0,0,0
1173,20176,0,0,0,0,0,0,0,0
1174,20177,0,1,1,1,1,1,-1,0
1175,20178,0,0,0,0,0,1,0,-1
1176,20179,0,0,0,0,0,0,0,0
1177,20180,0,0,0,0,1,1,-1,-1
1178,20181,0,0,0,0,0,1,0,-1
1179,20182,0,0,0,0,0,0,0,0
1180,20183,0,0,0,0,0,0,0,0
1181,20184,1,1,1,1,0,0,1,1
1182,20185,0,1,1,1,0,0,0,1
1183,20186,0,0,0,0,0,0,0,0
1184,20187,0,0,0,0,0,0,0,0
1185,20188,0,1,0,1,0,1,0,0
1186,20189,0,0,0,0,0,1,0,-1
1187,20190,1,1,1,1,1,1,0,0
1188,20191,0,0,0,0,0,0,0,0
1189,20192,0,0,0,0,0,0,0,0
1190,20193,0,0,0,0,0,0,0,0
1191,20194,0,0,0,0,0,0,0,0
1192,20195,0,0,0,0,0,0,0,0
1193,20196,0,0,0,0,0,0,0,0
1194,20197,0,0,0,0,0,1,0,-1
1195,20198,1,1,1,1,0,0,1,1
1196,20199,0,0,0,0,0,0,0,0
1197,20200,0,0,0,0,0,0,0,0
1198,20201,0,0,0,0,0,1,0,-1
1199,20202,0,0,0,0,1,0,-1,0
1200,20203,0,0,0,0,0,0,0,0
1201,20204,0,0,0,0,0,0,0,0
1202,20205,0,0,0,0,0,0,0,0
1203,20206,0,0,0,0,0,0,0,0
1204,20207,0,1,0,0,0,1,0,0
1205,20208,0,0,0,0,0,0,0,0
1206,20209,0,0,0,0,0,0,0,0
1207,20210,0,0,0,0,1,0,-1,0
1208,20211,0,0,0,0,0,0,0,0
1209,20212,0,0,0,0,0,0,0,0
1210,20213,0,0,0,0,1,1,-1,-1
1211,20214,0,0,0,0,0,0,0,0
1212,20215,0,0,0,0,0,0,0,0
1213,20216,0,0,0,0,1,0,-1,0
1214,20217,0,0,0,0,1,0,-1,0
1215,20218,0,0,0,0,0,0,0,0
1216,20219,0,0,0,0,1,0,-1,0
1217,20220,0,0,0,0,0,0,0,0
1218,20221,0,0,0,0,0,0,0,0
1219,20222,0,0,0,0,0,0,0,0
1220,20223,0,0,0,0,0,0,0,0
1221,20224,0,0,0,0,0,0,0,0
1222,20225,0,0,0,0,0,0,0,0
1223,20226,0,0,0,0,0,0,0,0
1224,20227,1,1,1,1,1,1,0,0
1225,20228,0,0,0,0,0,0,0,0
1226,20229,0,1,0,1,1,1,-1,0
1227,20230,0,0,0,0,0,0,0,0
1228,20231,0,0,0,0,0,0,0,0
1229,20232,0,0,1,1,0,0,0,0
1230,20233,0,0,0,0,0,0,0,0
1231,20234,0,0,0,0,0,0,0,0
1232,20235,0,0,0,0,0,0,0,0
1233,20236,0,0,0,0,0,0,0,0
1234,20237,0,0,0,0,1,0,-1,0
1235,20238,0,0,0,0,0,0,0,0
1236,20239,0,0,0,0,0,0,0,0
1237,20240,0,0,0,0,0,0,0,0
1238,20241,0,0,0,0,1,0,-1,0
1239,20242,0,1,0,0,1,1,-1,0
1240,20243,0,0,0,0,1,0,-1,0
1241,20244,0,0,0,0,1,0,-1,0
1242,20245,0,0,0,0,0,0,0,0
1243,20246,0,0,0,0,0,0,0,0
1244,20247,0,0,0,0,1,1,-1,-1
1245,20248,0,1,0,1,0,0,0,1
1246,20249,0,0,0,0,1,0,-1,0
1247,20250,0,0,0,0,0,0,0,0
1248,20251,0,0,0,0,0,0,0,0
1249,20252,0,0,0,0,0,0,0,0
1250,20253,0,0,0,0,0,0,0,0
1251,20254,0,0,0,0,0,0,0,0
1252,20255,0,0,0,0,1,0,-1,0
1253,20256,0,0,0,0,0,0,0,0
1254,20257,0,0,0,0,0,0,0,0
1255,20258,0,0,0,0,0,0,0,0
1256,20259,0,0,0,0,1,0,-1,0
1257,20260,0,0,0,0,0,0,0,0
1258,20261,0,0,0,0,0,0,0,0
1259,20262,0,0,0,0,0,0,0,0
1260,20263,0,0,0,0,1,0,-1,0
1261,20264,0,0,0,0,0,0,0,0
1262,20265,0,0,0,0,1,0,-1,0
1263,20266,0,0,0,0,0,0,0,0
1264,20267,0,0,0,0,0,0,0,0
1265,20268,0,0,0,0,0,1,0,-1
1266,20269,0,0,0,0,1,0,-1,0
1267,20270,0,0,0,0,1,0,-1,0
1268,20271,0,0,0,0,0,0,0,0
1269,20272,0,0,0,1,1,0,-1,0
1270,20273,0,0,0,0,0,0,0,0
1271,20274,0,0,0,0,0,0,0,0
1272,20275,0,1,0,1,1,1,-1,0
1273,20276,0,0,0,0,0,0,0,0
1274,20277,0,1,1,1,1,0,-1,1
1275,20278,1,1,1,1,0,1,1,0
1276,20279,0,0,0,0,0,0,0,0
1277,20280,0,0,0,0,1,0,-1,0
1278,20281,0,0,0,0,0,0,0,0
1279,20282,0,0,0,0,0,0,0,0
1280,20283,0,0,0,0,0,0,0,0
1281,20284,0,0,0,0,0,0,0,0
1282,20285,0,0,0,0,0,1,0,-1
1283,20286,0,0,0,0,0,0,0,0
1284,20287,0,0,0,0,0,0,0,0
1285,20288,0,0,0,0,0,0,0,0
1286,20289,0,0,0,0,0,0,0,0
1287,20290,0,0,0,0,0,0,0,0
1288,20291,0,0,0,0,1,0,-1,0
1289,20292,0,0,0,0,0,0,0,0
1290,20293,0,1,1,1,0,0,0,1
1291,20294,0,1,1,1,1,1,-1,0
1292,20295,1,0,1,0,1,0,0,0
1293,20296,0,0,0,0,0,0,0,0
1294,20297,0,0,0,0,0,1,0,-1
