,entmun,x,y,z,x16,y16,z16,dx,dy,dz
1456,20459,-2.756626186089102,0.11052227499343097,-0.39119086865266944,-3.123423248228879,0.6577242236568116,-0.12793700864426272,-0.09169926553494423,0.13680048716584517,0.06581346500210168
1457,20460,-3.840016484180097,1.2641000192053664,0.7893832937074499,-3.9150297213352068,1.4977981967427123,0.36887513407375216,-0.018753309288777498,0.058424544384336474,-0.10512703990842442
1458,20461,-4.419521545764151,2.4602844635989727,0.8768575368799693,-4.693652760282879,2.4196865325421864,1.0993477668239047,-0.06853280362968195,-0.010149482764196582,0.05562255748598385
1459,20462,-3.3239540537530683,0.9200208724071793,0.006148591846490956,-2.9413921772163096,0.41088825436013243,-0.20543474606351647,0.09564046913418967,-0.12728315451176173,-0.05289583447750186
1460,20463,-4.470349485418638,2.469623424382334,0.868841284034416,-4.555856370509241,2.274505510060406,0.7519466956500476,-0.021376721272650778,-0.04877947858048204,-0.029223647096092098
1461,20464,-4.378594043129897,2.3128809382940996,0.7652044952833031,-4.258753784261363,2.0105804463345804,0.5619049435740928,0.029960064717133417,-0.07557512298987978,-0.05082488792730258
1462,20465,-3.8359251824806555,2.098195666308952,0.7229626212865743,-4.0974757560422015,1.9202985413540885,0.5839998868354048,-0.0653876433903865,-0.044474281238715885,-0.03474068361279237
1463,20466,-4.157631919086526,1.5928896762911309,1.9431852027784366,-3.947744257028342,1.6909970094664994,0.4599352051559459,0.05247191551454611,0.024526833293842143,-0.37081249940562266
1464,20467,-0.05022607470460682,-2.217601582226418,0.5281982881566853,0.1386198374165243,-2.092784201273369,0.18434239382947304,0.047211478030282784,0.03120434523826221,-0.08596397358180308
1465,20468,-3.9285757427502355,1.420317087445048,1.7100619433822208,-3.9980016636962117,1.6890704929284415,0.46144558228506355,-0.017356480236494054,0.06718835137084839,-0.3121540902742893
1466,20469,0.31884649355506106,-2.040548673587204,-1.5030081041590302,0.9284971458476678,-2.272588083060319,-1.7014345316339519,0.1524126630731517,-0.058009852368278714,-0.04960660686873042
1467,20470,-4.139801216527542,1.742097200329748,0.4828599053628205,-4.016730824032262,1.82755781087931,0.517566327979587,0.030767598123820017,0.021365152637390528,0.008676605654191635
1468,20471,-4.254650873832154,2.393272146802293,0.8055579831665229,-4.359087934813638,2.0328741594541104,0.6403028019288093,-0.02610926524537094,-0.09009949683704566,-0.041313795309428414
1469,20472,-3.1129308518297916,0.8699550247918129,0.29705817817965074,-3.0496449671429997,0.6143427651875855,0.26108327000504394,0.015821471171697965,-0.06390306490105685,-0.0089937270436517
1470,20473,-4.0383704216155305,2.0520283728398367,0.6735873766225204,-4.024470521634322,1.8387363108846233,0.5194904687361335,0.003474974995302027,-0.05332301548880336,-0.03852422697159674
1471,20474,-3.8694869888519956,1.476914206530439,0.324111729216121,-3.5503885608793664,1.0356490096768405,0.08145304939966927,0.0797746069931573,-0.11031629921339964,-0.06066466995411294
1472,20475,-1.4450660537509075,-0.8471288803701108,-0.9978229755579093,-1.2033223923138574,-0.5736056382581147,-0.8758872128087148,0.060435915359262515,0.06838081052799902,0.030483940687298622
1473,20476,-4.4024007502653655,2.340547723892064,1.0319162815516796,-4.431440954394153,2.2669135997106307,0.7590013164811519,-0.007260051032196957,-0.018408531045358334,-0.06822874126763193
1474,20477,-4.450543835790107,2.525568834270076,0.898114196843157,-4.434910699370552,2.277814222938485,0.7883443951722348,0.0039082841048887484,-0.06193865283289779,-0.02744245041773055
1475,20478,-4.301550268055755,2.200476110598825,0.7541169238690058,-4.218897560679367,1.893977587465225,0.5819369300907997,0.02066317684409702,-0.07662463078339998,-0.04304499844455151
1476,20479,-4.527391845834106,2.458659061434276,0.9029506627383617,-4.490461282723948,2.3065928579552746,0.8157549095968922,0.00923264077753938,-0.03801655086975031,-0.02179893828536736
1477,20480,-4.609786245904007,2.5929182097271326,0.9720274679038636,-4.492361924678625,2.4087858962794066,0.8610103074611171,0.02935608030634551,-0.04603307836193149,-0.02775429011068664
1478,20481,-3.909655394361352,1.9048619350432279,0.5737377467521162,-4.140485213582815,1.842446811377513,0.5784422736991164,-0.057707454805365876,-0.015603780916428722,0.0011761317367500468
1479,20482,4.954540891632611,-5.2158014570207865,2.8955400319529527,5.344329898805858,-3.383470504475545,-0.5757141245693741,0.09744725179331182,0.4580827381363104,-0.8678135391305817
1480,20483,-2.4691208392268686,0.0981361524305993,-0.4355938596707713,-2.915751064366095,0.2976587153426393,-0.34127575290051915,-0.11165755628480656,0.04988064072801,0.023579526692563038
1481,20484,-3.51700895707348,0.9813203497985367,0.09925890781780246,-2.8990377063671935,0.6039260372253518,-0.10361244775302525,0.15449281267657167,-0.09434857814329622,-0.050717838892706923
1482,20485,-4.373738750450767,2.3292184534866442,0.8058239842950328,-4.030710070065395,1.7974828263589944,0.4861165790366813,0.08575717009634287,-0.13293390678191247,-0.07992685131458786
1483,20486,-3.8625226750525754,1.4564389218072151,0.34038326868612556,-3.161289516874092,0.9667023201410324,0.08455198524653806,0.17530828954462085,-0.12243415041654568,-0.06395782085989687
1484,20487,-3.938528251210568,1.8733720938679024,0.5180034145200059,-4.136188892609824,1.9223773489707552,0.5637623432006703,-0.04941516034981397,0.012251313775713202,0.011439732170166111
1485,20488,-4.645721338978449,2.614067245328023,0.9693081436923349,-4.6431716015984525,2.4759250999735922,0.8913049426309767,0.0006374343449990771,-0.03453553633860773,-0.01950080026533954
