,entmun,xpop,ypop,ptot10cum,xpopm3,xpopm2,xpopm1,xpop0,xpop1,xpop2,xpop3,ypopm3,ypopm2,ypopm1,ypop0,ypop1,ypop2,ypop3,cumpm3,cumpm2,cumpm1,cump0,cump1,cump2,cump3
192,7114,0.2749970719373755,0.3705123086161987,0.08399438846404655,0.6099348534201955,0.7487785016286646,0.8273615635179153,0.8794788273615635,0.9120521172638436,0.9360749185667753,0.9515472312703583,0.03745928338762215,0.03745928338762215,0.046009771986970684,0.1783387622149837,0.5085504885993485,0.7052117263843648,0.8342833876221498,0.0,0.0,0.41042345276872966,0.5879478827361564,0.6966612377850163,0.7723941368078175,0.8281758957654723
193,7115,0.05838192451729459,0.3702927218510254,0.047307754843052045,0.0,0.0,0.011807817589576547,0.2785016286644951,0.5488599348534202,0.7084690553745928,0.8061889250814332,0.03745928338762215,0.03745928338762215,0.046009771986970684,0.1742671009771987,0.5085504885993485,0.7048045602605864,0.8342833876221498,0.0,0.0,0.0,0.47027687296416937,0.6213355048859935,0.7194625407166124,0.7886807817589576
194,7116,0.20836885588290652,0.375763766686248,0.03895076971680918,0.2785016286644951,0.5488599348534202,0.7084690553745928,0.8057817589576547,0.8587133550488599,0.9030944625407166,0.9291530944625407,0.03745928338762215,0.03745928338762215,0.0492671009771987,0.2280130293159609,0.5346091205211726,0.7231270358306189,0.8460912052117264,0.0,0.0,0.0,0.43444625407166126,0.6009771986970684,0.7052117263843648,0.7785016286644951
195,7117,0.016473175956965354,0.4049132620991572,0.024497098871163317,0.0,0.0,0.0,0.05252442996742671,0.32247557003257327,0.5793973941368078,0.7308631921824105,0.03745928338762215,0.039902280130293157,0.07776872964169382,0.4242671009771987,0.6425081433224755,0.8008957654723127,0.8949511400651465,0.0,0.0,0.0,0.3558631921824104,0.5618892508143323,0.6791530944625407,0.759771986970684
196,7118,0.003813475373285131,0.02310228591425261,0.012970438934577286,0.0,0.0,0.0,0.0028501628664495114,0.254071661237785,0.5236156351791531,0.6999185667752443,0.0,0.0,0.0,0.028908794788273615,0.03745928338762215,0.03745928338762215,0.03745928338762215,0.0,0.0,0.0,0.26384364820846906,0.5268729641693811,0.6563517915309446,0.7438925081433225
197,7119,0.07639030475310513,0.014196450894473942,0.007072255135009836,0.0,0.0,0.10789902280130294,0.38965798045602607,0.6140065146579805,0.7504071661237784,0.8281758957654723,0.0,0.0,0.0,0.008957654723127036,0.03745928338762215,0.03745928338762215,0.03745928338762215,0.0,0.0,0.0,0.19421824104234528,0.5069218241042345,0.6437296416938111,0.7349348534201955
198,8001,0.16150569484654312,0.4034822091121666,0.04740974311586948,0.025651465798045604,0.2943811074918567,0.5594462540716613,0.7157980456026058,0.8102605863192183,0.863599348534202,0.9047231270358306,0.03745928338762215,0.039902280130293157,0.0749185667752443,0.4153094462540717,0.6368078175895765,0.7980456026058632,0.8937296416938111,0.0,0.0,0.0,0.47068403908794787,0.621742671009772,0.7194625407166124,0.7890879478827362
199,8002,0.08982988473743547,0.46021923914587426,0.11532084712134161,0.0,0.0,0.1775244299674267,0.4588762214983713,0.6596091205211726,0.7748371335504886,0.8407980456026058,0.04234527687296417,0.09283387622149837,0.4552117263843648,0.6604234527687296,0.8131107491856677,0.9026872964169381,0.9580618892508144,0.0,0.28623778501628666,0.5342019543973942,0.6608306188925082,0.7471498371335505,0.8090390879478827,0.8554560260586319
200,8003,0.11379615520298884,0.47017957511693376,0.03144971340333941,0.0,0.03745928338762215,0.30985342019543977,0.5688110749185668,0.7231270358306189,0.8118892508143323,0.86685667752443,0.046009771986970684,0.1738599348534202,0.5077361563517915,0.7027687296416938,0.8338762214983714,0.9157166123778502,0.9674267100977199,0.0,0.0,0.0,0.3969869706840391,0.5814332247557004,0.6921824104234527,0.7691368078175895
201,8004,0.14619056654883336,0.37844124778921107,0.04306913931627443,0.0,0.21742671009771988,0.48941368078175895,0.6828175895765473,0.7850162866449512,0.8473127035830619,0.8961726384364821,0.03745928338762215,0.03745928338762215,0.0492671009771987,0.2528501628664495,0.5407166123778502,0.7292345276872965,0.8517915309446255,0.0,0.0,0.0,0.4527687296416938,0.6111563517915309,0.7125407166123778,0.7837947882736156
202,8005,0.440016300324597,0.5180844575027754,0.12495075841148436,0.8912866449511401,0.9201954397394136,0.9434039087947883,0.9572475570032574,0.9670195439739414,0.9755700325732899,0.9824918566775245,0.15309446254071662,0.4971498371335505,0.6925895765472313,0.8265472312703583,0.9140879478827362,0.9666123778501629,0.987785016286645,0.0,0.35912052117263843,0.5635179153094463,0.6799674267100977,0.760586319218241,0.8192182410423453,0.862785016286645
203,8006,0.08084246075717155,0.6439519469534403,0.01975503141478262,0.0,0.0,0.13273615635179153,0.4165309446254072,0.631514657980456,0.7609934853420195,0.8314332247557004,0.7715798045602605,0.8778501628664495,0.9450325732899023,0.9771986970684039,0.993485342019544,0.9971498371335505,0.9987785016286646,0.0,0.0,0.0,0.32247557003257327,0.5480456026058632,0.6701954397394136,0.753257328990228
204,8007,0.044638721958470205,0.41058290246174795,0.08647962822750889,0.0,0.0,0.0,0.20806188925081434,0.4828990228013029,0.6767100977198697,0.7825732899022801,0.03745928338762215,0.04275244299674267,0.09364820846905537,0.4580618892508143,0.6616449511400652,0.8139250814332247,0.9039087947882736,0.0,0.0,0.4230456026058632,0.5944625407166124,0.7011400651465798,0.7756514657980456,0.8306188925081434
205,8008,0.04828757872469735,0.35617298634356975,0.0643135271015564,0.0,0.0,0.0,0.2255700325732899,0.497557003257329,0.6881107491856677,0.7882736156351792,0.03745928338762215,0.03745928338762215,0.039902280130293157,0.07899022801302931,0.43363192182410426,0.6494299674267101,0.8045602605863192,0.0,0.0,0.2768729641693811,0.5309446254071661,0.6587947882736156,0.7455211726384365,0.8078175895765473
206,8009,0.0531648843345549,0.38875512132430123,0.15225052742233386,0.0,0.0,0.0016286644951140066,0.2504071661237785,0.5211726384364821,0.6978827361563518,0.7947882736156352,0.03745928338762215,0.037866449511400654,0.056596091205211724,0.3269543973941368,0.5834690553745928,0.760586319218241,0.8688925081433225,0.10464169381107492,0.48941368078175895,0.6327361563517915,0.7271986970684039,0.7943811074918566,0.8444625407166124,0.881514657980456
207,8010,0.16673308455369376,0.5000325378520234,0.11591798191584218,0.054967426710097717,0.3253257328990228,0.5802117263843648,0.7308631921824105,0.8159609120521173,0.8713355048859935,0.9079804560260586,0.06677524429967427,0.3945439739413681,0.624185667752443,0.7919381107491856,0.8884364820846905,0.9507328990228013,0.9808631921824105,0.0,0.2915309446254072,0.5362377850162866,0.6620521172638436,0.7479641693811075,0.8098534201954397,0.8558631921824105
208,8011,0.1310447269958861,0.4451829476417613,0.23820826802913336,0.0,0.13436482084690554,0.4177524429967427,0.6319218241042345,0.7618078175895765,0.8318403908794788,0.8843648208469055,0.037866449511400654,0.061074918566775244,0.36482084690553745,0.6074918566775245,0.7780944625407166,0.879071661237785,0.9462540716612378,0.5989413680781759,0.7039902280130294,0.7776872964169381,0.8318403908794788,0.8721498371335505,0.9026872964169381,0.9258957654723127
209,8012,0.026974330085256893,0.42669666662098377,0.033211990997222676,0.0,0.0,0.0,0.11359934853420195,0.39047231270358307,0.616042345276873,0.750814332247557,0.03745928338762215,0.0492671009771987,0.23819218241042345,0.5366449511400652,0.7271986970684039,0.8485342019543974,0.9250814332247557,0.0,0.0,0.0,0.40635179153094464,0.5859120521172638,0.6954397394136808,0.7711726384364821
210,8013,0.12672048578259232,0.4862052131300876,0.04268994803956988,0.0,0.11237785016286644,0.39006514657980457,0.6148208469055375,0.7504071661237784,0.8281758957654723,0.880700325732899,0.05537459283387622,0.31026058631921827,0.5732899022801303,0.753257328990228,0.866042345276873,0.9324104234527687,0.9735342019543974,0.0,0.0,0.0,0.4511400651465798,0.6103420195439739,0.7117263843648208,0.7833876221498371
211,8014,0.09866666475438485,0.5084396582727082,0.003765429821105697,0.0,0.0,0.2271986970684039,0.4995928338762215,0.6885179153094463,0.7886807817589576,0.8485342019543974,0.08713355048859935,0.44666123778501626,0.6559446254071661,0.8090390879478827,0.9006514657980456,0.9568403908794788,0.9857491856677525,0.0,0.0,0.0,0.13965798045602607,0.495114006514658,0.636400651465798,0.7296416938110749
212,8015,0.11754023913481741,0.6815493288243247,0.00221542527894665,0.0,0.056596091205211724,0.3310260586319218,0.5830618892508144,0.7337133550488599,0.8163680781758957,0.871742671009772,0.8566775244299675,0.9267100977198697,0.9723127035830619,0.991042345276873,0.996742671009772,0.998371335504886,0.9995928338762216,0.0,0.0,0.0,0.10342019543973942,0.48941368078175895,0.6327361563517915,0.7271986970684039
213,8016,0.09010003224540013,0.5915735738882552,0.010311132776188529,0.0,0.0,0.17956026058631921,0.4600977198697068,0.6600162866449512,0.7752442996742671,0.8407980456026058,0.5907980456026058,0.7662866449511401,0.8729641693811075,0.9413680781758957,0.9759771986970684,0.9930781758957655,0.9971498371335505,0.0,0.0,0.0,0.23534201954397393,0.5179153094462541,0.6506514657980456,0.7398208469055375
214,8017,0.14675057828257063,0.5426582082155977,0.44692961398235453,0.0,0.21986970684039087,0.49267100977198697,0.6848534201954397,0.7854234527687296,0.8473127035830619,0.8961726384364821,0.3530130293159609,0.5956840390879479,0.7695439739413681,0.8754071661237784,0.9434039087947883,0.9767915309446255,0.9930781758957655,0.878257328990228,0.9071661237785016,0.9295602605863192,0.9458469055374593,0.9588762214983714,0.9682410423452769,0.9751628664495114
215,8018,0.055219324819666286,0.6009875068858973,0.01670979529394935,0.0,0.0,0.004071661237785016,0.26099348534201955,0.5317589576547231,0.7023615635179153,0.7996742671009772,0.627442996742671,0.7947882736156352,0.8892508143322475,0.9507328990228013,0.9816775244299675,0.994299674267101,0.997557003257329,0.0,0.0,0.0,0.2980456026058632,0.5386807817589576,0.6636807817589576,0.749185667752443
216,8019,0.1813614463374824,0.41765674220646304,0.8238294437749032,0.13640065146579805,0.4185667752442997,0.6343648208469055,0.7618078175895765,0.8318403908794788,0.884771986970684,0.9177524429967426,0.03745928338762215,0.044381107491856676,0.15105863192182412,0.4947068403908795,0.6917752442996743,0.8265472312703583,0.9140879478827362,0.9828990228013029,0.9869706840390879,0.990228013029316,0.9930781758957655,0.995928338762215,0.997557003257329,0.999185667752443
217,8020,0.26780135562823976,0.33739987954149575,0.031524853755163784,0.5842833876221498,0.7345276872964169,0.8167752442996743,0.871742671009772,0.9079804560260586,0.9320032573289903,0.9503257328990228,0.03745928338762215,0.03745928338762215,0.03745928338762215,0.05578175895765472,0.31921824104234525,0.5769543973941368,0.757328990228013,0.0,0.0,0.0,0.3973941368078176,0.5814332247557004,0.6921824104234527,0.7691368078175895
218,8021,0.19242660776095197,0.4630561762274802,0.4172096419821724,0.19096091205211727,0.4723127035830619,0.6693811074918566,0.7776872964169381,0.8436482084690554,0.8937296416938111,0.9214169381107492,0.04356677524429967,0.10871335504885994,0.47068403908794787,0.6714169381107492,0.8192182410423453,0.9075732899022801,0.9621335504885994,0.8566775244299675,0.8908794788273615,0.9169381107491856,0.9364820846905537,0.9519543973941368,0.9629478827361564,0.9710912052117264
219,8022,0.057295525303698774,0.5987203987725084,0.005967262004775031,0.0,0.0,0.008957654723127036,0.2728013029315961,0.5443811074918566,0.7060260586319218,0.8037459283387622,0.6205211726384365,0.7894951140065146,0.8851791530944625,0.9482899022801303,0.9804560260586319,0.9938925081433225,0.9971498371335505,0.0,0.0,0.0,0.1779315960912052,0.503257328990228,0.6412866449511401,0.7333061889250815
220,8023,0.24968072335335242,0.5215007521882212,0.019013054935110327,0.504071661237785,0.6909609120521173,0.7899022801302932,0.8489413680781759,0.8986156351791531,0.9242671009771987,0.9470684039087948,0.18892508143322476,0.5154723127035831,0.7088762214983714,0.8346905537459284,0.9173452768729642,0.9678338762214984,0.9881921824104235,0.0,0.0,0.0,0.31677524429967424,0.5456026058631922,0.6685667752442996,0.752442996742671
221,8024,0.09694035103972813,0.5623737646363766,0.010064115879757455,0.0,0.0,0.22027687296416937,0.49307817589576547,0.6852605863192183,0.7854234527687296,0.8473127035830619,0.46661237785016285,0.6706026058631922,0.8175895765472313,0.9059446254071661,0.9617263843648208,0.9861563517915309,0.9947068403908795,0.0,0.0,0.0,0.23249185667752442,0.5171009771986971,0.6498371335504886,0.739413680781759
222,8025,0.145694149093352,0.6154526955649791,0.03228163397907064,0.0,0.21294788273615636,0.48697068403908794,0.6807817589576547,0.7846091205211726,0.8469055374592834,0.8953583061889251,0.6824104234527687,0.8216612377850163,0.9108306188925082,0.9645765472312704,0.9873778501628665,0.995114006514658,0.997557003257329,0.0,0.0,0.0,0.4014657980456026,0.5834690553745928,0.6938110749185668,0.7699511400651465
223,8026,0.07593121448727155,0.6481245220772514,0.006871358622751503,0.0,0.0,0.10545602605863193,0.38721498371335505,0.6131921824104235,0.75,0.8281758957654723,0.7878664495114006,0.883957654723127,0.9470684039087948,0.9792345276872965,0.9938925081433225,0.9971498371335505,0.9987785016286646,0.0,0.0,0.0,0.19136807817589577,0.506514657980456,0.6433224755700325,0.7345276872964169
224,8027,0.031029647869021647,0.3726150179604134,0.24171178819126776,0.0,0.0,0.0,0.13395765472312704,0.4177524429967427,0.6319218241042345,0.7618078175895765,0.03745928338762215,0.03745928338762215,0.04763843648208469,0.1986970684039088,0.5223941368078175,0.7129478827361564,0.8383550488599348,0.6078990228013029,0.7100977198697068,0.7821661237785016,0.8350977198697068,0.8745928338762216,0.9047231270358306,0.9275244299674267
225,8028,0.38088829390037954,0.4592493883051514,0.0218690915490516,0.8314332247557004,0.883957654723127,0.9173452768729642,0.9381107491856677,0.9543973941368078,0.9657980456026058,0.9727198697068404,0.041938110749185666,0.09039087947882736,0.4503257328990228,0.6587947882736156,0.8114820846905537,0.9014657980456026,0.9572475570032574,0.0,0.0,0.0,0.33794788273615634,0.5545602605863192,0.6742671009771987,0.7561074918566775
226,8029,0.07572593845419943,0.36094731227212895,0.2509247199339449,0.0,0.0,0.10545602605863193,0.38477198697068404,0.6119706840390879,0.75,0.8277687296416938,0.03745928338762215,0.03745928338762215,0.04315960912052117,0.09568403908794788,0.4609120521172638,0.6628664495114006,0.8139250814332247,0.629885993485342,0.7251628664495114,0.7931596091205212,0.8432410423452769,0.880700325732899,0.9092019543973942,0.9307817589576547
227,8030,0.09166087236137474,0.37080308558779734,0.034166240528619184,0.0,0.0,0.18566775244299674,0.46864820846905536,0.6673452768729642,0.7768729641693811,0.8432410423452769,0.03745928338762215,0.03745928338762215,0.046416938110749185,0.18241042345276873,0.5101791530944625,0.7060260586319218,0.8346905537459284,0.0,0.0,0.0,0.41123778501628666,0.5887622149837134,0.6970684039087948,0.7723941368078175
228,8031,0.08192273415001006,0.5612645453537524,0.19979149242260605,0.0,0.0,0.13762214983713356,0.4206026058631922,0.6351791530944625,0.762214983713355,0.8322475570032574,0.46254071661237783,0.6644951140065146,0.8139250814332247,0.9043159609120521,0.9596905537459284,0.9857491856677525,0.9947068403908795,0.4800488599348534,0.627442996742671,0.7235342019543974,0.7915309446254072,0.8424267100977199,0.879885993485342,0.9087947882736156
229,8032,0.164021926977762,0.4375082189577952,0.37941597671174304,0.039902280130293157,0.31066775244299677,0.5692182410423453,0.7235342019543974,0.8118892508143323,0.867671009771987,0.9063517915309446,0.03745928338762215,0.05618892508143322,0.31962540716612375,0.5769543973941368,0.757328990228013,0.8688925081433225,0.9340390879478827,0.8236970684039088,0.866042345276873,0.8978013029315961,0.9222312703583062,0.9405537459283387,0.9548045602605864,0.9649837133550488
230,8033,0.06951970788873542,0.5191442509958402,0.0008038709076115057,0.0,0.0,0.07125407166123779,0.34161237785016285,0.5916123778501629,0.740228013029316,0.8192182410423453,0.16449511400651465,0.503257328990228,0.6986970684039088,0.8298045602605864,0.9153094462540716,0.9670195439739414,0.987785016286645,0.0,0.0,0.0,0.05578175895765472,0.48412052117263843,0.6294788273615635,0.7251628664495114
231,8034,0.09142172142870966,0.7731819742904523,0.0246203714208688,0.0,0.0,0.18444625407166124,0.46742671009771986,0.6661237785016286,0.7760586319218241,0.8432410423452769,0.9682410423452769,0.9890065146579805,0.9963355048859935,0.9979641693811075,0.999185667752443,0.9995928338762216,0.9995928338762216,0.0,0.0,0.0,0.3566775244299674,0.5622964169381107,0.6795602605863192,0.759771986970684
232,8035,0.265899500504119,0.5937142829883031,0.04461042896630742,0.5769543973941368,0.7292345276872965,0.8151465798045603,0.870928338762215,0.9075732899022801,0.9311889250814332,0.9499185667752443,0.5997557003257329,0.7711726384364821,0.877442996742671,0.9442182410423453,0.9771986970684039,0.993485342019544,0.9971498371335505,0.0,0.0,0.0,0.4592833876221498,0.6148208469055375,0.7149837133550488,0.7854234527687296
233,8036,0.17544180146801838,0.42715845737367947,0.20915538140805506,0.10464169381107492,0.38232899022801303,0.6115635179153095,0.749185667752443,0.8273615635179153,0.879885993485342,0.9124592833876222,0.03745928338762215,0.0492671009771987,0.24470684039087948,0.5386807817589576,0.7276058631921825,0.8493485342019544,0.9250814332247557,0.5142508143322475,0.6482084690553745,0.7381921824104235,0.8021172638436482,0.8501628664495114,0.8859934853420195,0.9132736156351792
234,8037,0.53576195854955,0.3856721789993409,0.9154053343952624,0.9405537459283387,0.9556188925081434,0.9666123778501629,0.9739413680781759,0.9820846905537459,0.9853420195439739,0.9890065146579805,0.03745928338762215,0.03745928338762215,0.05415309446254072,0.30618892508143325,0.5704397394136808,0.7520358306188925,0.864413680781759,0.9898208469055375,0.992671009771987,0.9955211726384365,0.9971498371335505,0.9987785016286646,1.0,1.0
235,8038,0.11551987629213238,0.6110805064483048,0.014404105453043312,0.0,0.04723127035830619,0.31677524429967424,0.5741042345276873,0.7284201954397395,0.8143322475570033,0.870928338762215,0.6640879478827362,0.8139250814332247,0.9043159609120521,0.9584690553745928,0.9857491856677525,0.9947068403908795,0.997557003257329,0.0,0.0,0.0,0.2776872964169381,0.5313517915309446,0.6592019543973942,0.745928338762215
236,8039,0.1135306297235078,0.5426506197063078,0.010560624381517503,0.0,0.03664495114006515,0.30903908794788276,0.5671824104234527,0.7223127035830619,0.8118892508143323,0.86685667752443,0.3530130293159609,0.5956840390879479,0.7691368078175895,0.875,0.9434039087947883,0.9767915309446255,0.9930781758957655,0.0,0.0,0.0,0.23819218241042345,0.5187296416938111,0.6510586319218241,0.740228013029316
237,8040,0.09116966036906608,0.4974437136699704,0.15668332748112154,0.0,0.0,0.18403908794788273,0.46579804560260585,0.6644951140065146,0.7756514657980456,0.8428338762214984,0.06270358306188925,0.380700325732899,0.6164495114006515,0.7850162866449512,0.882328990228013,0.9470684039087948,0.9792345276872965,0.18892508143322476,0.505700325732899,0.6429153094462541,0.7341205211726385,0.7996742671009772,0.8481270358306189,0.8843648208469055
238,8041,0.01442969541938471,0.021294474314956697,0.002885964568310845,0.0,0.0,0.0,0.04234527687296417,0.3114820846905538,0.5704397394136808,0.7255700325732899,0.0,0.0,0.0,0.02239413680781759,0.03745928338762215,0.03745928338762215,0.03745928338762215,0.0,0.0,0.0,0.12052117263843648,0.49185667752442996,0.6343648208469055,0.7284201954397395
239,8042,0.164471006511724,0.666936480614159,0.001996965454977679,0.04315960912052117,0.3118892508143323,0.5704397394136808,0.7255700325732899,0.8122964169381107,0.8688925081433225,0.9071661237785016,0.8253257328990228,0.9132736156351792,0.9666123778501629,0.9873778501628665,0.9955211726384365,0.997557003257329,0.999185667752443,0.0,0.0,0.0,0.09731270358306189,0.48859934853420195,0.632328990228013,0.7271986970684039
240,8043,0.08557346010411507,0.6076443620648909,0.006533097962998562,0.0,0.0,0.15309446254071662,0.43892508143322473,0.6502442996742671,0.7703583061889251,0.8359120521172638,0.6539087947882736,0.8082247557003257,0.8990228013029316,0.9556188925081434,0.9849348534201955,0.9947068403908795,0.997557003257329,0.0,0.0,0.0,0.18648208469055375,0.5052931596091205,0.6425081433224755,0.7341205211726385
241,8044,0.1416138856647815,0.5338745970258473,0.012647925613099116,0.0,0.18566775244299674,0.46824104234527686,0.6669381107491856,0.7768729641693811,0.8432410423452769,0.8925081433224755,0.2943811074918567,0.5643322475570033,0.746742671009772,0.8603420195439739,0.9303745928338762,0.9727198697068404,0.992671009771987,0.0,0.0,0.0,0.26058631921824105,0.5256514657980456,0.6555374592833876,0.7430781758957655
242,8045,0.1354251783461572,0.5120743874267187,0.22010241645086775,0.0,0.15309446254071662,0.4381107491856677,0.6498371335504886,0.7703583061889251,0.8359120521172638,0.8868078175895765,0.10179153094462541,0.46661237785016285,0.6681596091205212,0.8163680781758957,0.9059446254071661,0.9613192182410424,0.9861563517915309,0.5492671009771987,0.6706026058631922,0.7536644951140065,0.8139250814332247,0.8591205211726385,0.8925081433224755,0.9181596091205212
243,8046,0.25892784932161306,0.3359493091388926,0.030777278024064228,0.5529315960912052,0.7100977198697068,0.8070032573289903,0.8591205211726385,0.9030944625407166,0.9295602605863192,0.9491042345276873,0.03745928338762215,0.03745928338762215,0.03745928338762215,0.05456026058631922,0.30822475570032576,0.5720684039087948,0.752442996742671,0.0,0.0,0.0,0.3933224755700326,0.5793973941368078,0.6909609120521173,0.7683224755700325
244,8047,0.27396551640665723,0.34110732904720714,0.01623107264966414,0.6058631921824105,0.7471498371335505,0.8261400651465798,0.878257328990228,0.9116449511400652,0.9360749185667753,0.9515472312703583,0.03745928338762215,0.03745928338762215,0.037866449511400654,0.05741042345276873,0.34324104234527686,0.5899837133550488,0.7654723127035831,0.0,0.0,0.0,0.2939739413680782,0.5370521172638436,0.6628664495114006,0.748371335504886
245,8048,0.10618214702144572,0.6837174529443981,0.11994682580528519,0.0,0.004478827361563518,0.2675081433224756,0.5370521172638436,0.7052117263843648,0.8013029315960912,0.8566775244299675,0.8603420195439739,0.9303745928338762,0.9727198697068404,0.9922638436482085,0.996742671009772,0.998371335504886,0.9995928338762216,0.0,0.3241042345276873,0.5484527687296417,0.6701954397394136,0.7536644951140065,0.8139250814332247,0.8587133550488599
246,8049,0.023270528016902676,0.4552822512007436,0.005710737953297347,0.0,0.0,0.0,0.09324104234527687,0.36685667752442996,0.6030130293159609,0.7463355048859935,0.039902280130293157,0.07776872964169382,0.42752442996742673,0.6437296416938111,0.8021172638436482,0.8949511400651465,0.9535830618892508,0.0,0.0,0.0,0.1738599348534202,0.5020358306188925,0.6404723127035831,0.7328990228013029
247,8050,0.13160372973349,0.4971242565904383,0.2695112080500678,0.0,0.13680781758957655,0.4189739413680782,0.634771986970684,0.762214983713355,0.8318403908794788,0.8851791530944625,0.06229641693811075,0.3778501628664495,0.614413680781759,0.7833876221498371,0.8819218241042345,0.9470684039087948,0.9792345276872965,0.6693811074918566,0.7528501628664495,0.8135179153094463,0.8583061889250815,0.8921009771986971,0.9181596091205212,0.9372964169381107
248,8051,0.030915178904585665,0.38875748646162234,0.0269979257399502,0.0,0.0,0.0,0.13273615635179153,0.4173452768729642,0.6319218241042345,0.7609934853420195,0.03745928338762215,0.037866449511400654,0.056596091205211724,0.3273615635179153,0.5834690553745928,0.760586319218241,0.8688925081433225,0.0,0.0,0.0,0.371742671009772,0.5692182410423453,0.6840390879478827,0.7630293159609121
249,8052,0.26885245325142937,0.6266216132761512,0.13733913335071268,0.5891693811074918,0.7381921824104235,0.8179967426710097,0.873371335504886,0.9083876221498371,0.9328175895765473,0.9511400651465798,0.7271986970684039,0.8485342019543974,0.9250814332247557,0.9698697068403909,0.990228013029316,0.9963355048859935,0.998371335504886,0.0,0.42711726384364823,0.5969055374592834,0.7023615635179153,0.7764657980456026,0.8310260586319218,0.871742671009772
250,8053,0.26326771161066875,0.5127535098013187,0.01392574778381139,0.5655537459283387,0.7223127035830619,0.8118892508143323,0.866042345276873,0.9059446254071661,0.9307817589576547,0.9495114006514658,0.10667752442996743,0.46905537459283386,0.6710097719869706,0.8184039087947883,0.9071661237785016,0.9621335504885994,0.9861563517915309,0.0,0.0,0.0,0.2732084690553746,0.5297231270358306,0.6579804560260586,0.745114006514658
251,8054,0.07895761042485645,0.4698754939244895,0.028666191101204955,0.0,0.0,0.124185667752443,0.4030944625407166,0.6245928338762216,0.757328990228013,0.8298045602605864,0.046009771986970684,0.17223127035830618,0.5061074918566775,0.7019543973941368,0.8326547231270358,0.9157166123778502,0.9674267100977199,0.0,0.0,0.0,0.38151465798045603,0.5736970684039088,0.6872964169381107,0.7654723127035831
252,8055,0.10078269330661234,0.5190450832581412,0.07974923009180146,0.0,0.00040716612377850165,0.23656351791530944,0.508957654723127,0.6925895765472313,0.7923452768729642,0.8513843648208469,0.16408794788273615,0.502442996742671,0.6978827361563518,0.8289902280130294,0.9153094462540716,0.9670195439739414,0.987785016286645,0.0,0.0,0.38802931596091206,0.5765472312703583,0.6889250814332247,0.7666938110749185,0.8241042345276873
253,8056,0.04258514986822866,0.5754210052713582,0.0037046748274791852,0.0,0.0,0.0,0.19218241042345277,0.4727198697068404,0.6701954397394136,0.7780944625407166,0.5325732899022801,0.7219055374592834,0.8456840390879479,0.9230456026058632,0.9694625407166124,0.990228013029316,0.9963355048859935,0.0,0.0,0.0,0.13843648208469056,0.495114006514658,0.636400651465798,0.7296416938110749
254,8057,0.060746094541129794,0.5288714884716174,0.0037858150131063876,0.0,0.0,0.021986970684039087,0.2903094462540717,0.5590390879478827,0.7145765472312704,0.8102605863192183,0.25732899022801303,0.5423452768729642,0.7300488599348535,0.8546416938110749,0.9263029315960912,0.9719055374592834,0.991042345276873,0.0,0.0,0.0,0.14006514657980457,0.495114006514658,0.636400651465798,0.7296416938110749
255,8058,0.08758203750977105,0.43795078320200265,0.006124931227795219,0.0,0.0,0.16449511400651465,0.4499185667752443,0.6543159609120521,0.7719869706840391,0.8387622149837134,0.03745928338762215,0.056596091205211724,0.32288273615635177,0.5793973941368078,0.7593648208469055,0.8688925081433225,0.9352605863192183,0.0,0.0,0.0,0.18037459283387622,0.5036644951140065,0.6416938110749185,0.7333061889250815
256,8059,0.12307519331081705,0.4404372973527161,0.013798237962755542,0.0,0.09120521172638436,0.36644951140065146,0.6021986970684039,0.745114006514658,0.8253257328990228,0.8778501628664495,0.037866449511400654,0.05741042345276873,0.33876221498371334,0.5887622149837134,0.7642508143322475,0.871742671009772,0.9389250814332247,0.0,0.0,0.0,0.2719869706840391,0.5293159609120521,0.6579804560260586,0.745114006514658
257,8060,0.1367615952568142,0.45879317774741496,0.04166011306482059,0.0,0.16001628664495113,0.44543973941368076,0.6518729641693811,0.7711726384364821,0.8375407166123778,0.8880293159609121,0.04112377850162866,0.08754071661237785,0.44706840390879476,0.6571661237785016,0.8098534201954397,0.9006514657980456,0.9568403908794788,0.0,0.0,0.0,0.44666123778501626,0.6078990228013029,0.7100977198697068,0.7821661237785016
258,8061,0.06228241587697456,0.44534270771864853,0.008946900536152803,0.0,0.0,0.029315960912052116,0.30130293159609123,0.5631107491856677,0.7202768729641694,0.8110749185667753,0.037866449511400654,0.061074918566775244,0.36604234527687296,0.6078990228013029,0.7785016286644951,0.8794788273615635,0.9466612377850163,0.0,0.0,0.0,0.21905537459283386,0.5134364820846905,0.6478013029315961,0.737785016286645
259,8062,0.13228963062509402,0.5115674032416985,0.16550124049234421,0.0,0.13925081433224756,0.4218241042345277,0.6380293159609121,0.7638436482084691,0.8330618892508144,0.885586319218241,0.1001628664495114,0.46498371335504884,0.6661237785016286,0.8147394136807817,0.9051302931596091,0.9600977198697068,0.9857491856677525,0.28786644951140067,0.5350162866449512,0.6612377850162866,0.7471498371335505,0.8094462540716613,0.8554560260586319,0.8896579804560261
260,8063,0.06388061554564876,0.4886958344184458,0.020407045994734835,0.0,0.0,0.038273615635179156,0.31026058631921827,0.5692182410423453,0.7231270358306189,0.8118892508143323,0.056596091205211724,0.3265472312703583,0.5834690553745928,0.7601791530944625,0.8688925081433225,0.9360749185667753,0.9735342019543974,0.0,0.0,0.0,0.3273615635179153,0.5500814332247557,0.6714169381107492,0.754071661237785
